tractid00,totalpop,households,pcthhchild,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,medianvalue,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,medianrent,pctincomerent_30_more,medianpctincomerent,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,pctunits_newres
"25017326100",9547,3268,35.94,4.98,18.31,57.52777,53.84,1.56,1.1,2.42,1.93,1.77,1.65,2.02,2.33,2.51,4.71,7.28,12.73,12.21,11.69,34.12,115876,2.51,.83,3393,83.84,16.16,3.68,378792,5.58,14.81,13.59,16.99,20.63,13.59,9.95,4.61,985,18.31,23.700001,20.59,2.88,60.28,10.38
"25017327101",3266,1053,38.96,8.82,10.72,43.58162,37.14,.65,.28,0,1.4,1.86,1.95,3.35,2.05,1.86,6.42,7.07,12,16.84,14.42,29.67,112182,1.01,1.49,1069,92.12,7.88,1.5,284364,0,15.48,15.48,15.48,16.67,15.48,11.9,9.52,1071,38.46,27.799999,10.91,1.17,62.72,7.03
"25017327102",4275,1460,36.26,5.35,8.22,37.72846,26.34,1.03,.96,2.67,2.81,3.22,3.77,1.64,2.19,2.67,8.16,18.3,20.36,12.89,8.91,10.49,74152,1.63,.82,1486,70.55,29.45,1.75,220782,1.66,10.69,10.69,14.96,22.57,21.14,16.15,1.9,1134,14.26,19.9,16.23,2.07,59.39,23.42
"25017327103",3601,1334,35.63,5.47,13.03,45.66608,36.43,7.32,3.28,1.6,3.2,3.43,2.97,1.98,2.97,3.59,4.27,6.03,10.98,13.81,11.67,23.04,96789,3.21,.46,1362,79.09,20.91,2.06,284906,14.4,26.07,22.18,17.9,11.67,3.5,4.28,.39,652,26.84,23.5,17.31,1.11,59.07,13.28
"25017328100",2829,923,36.13,6.19,11.93,53.76276,44.21,1.28,.85,1.82,1.82,1.71,1.39,1.82,1.28,.96,4.17,7.05,12.71,17.2,14.32,31.73,121139,2.11,.43,944,93.28,6.72,2.22,367293,0,5.45,5.45,20,21.82,25.45,23.64,0,1228,39.35,24,21.54,1.44,71.52,5.31
"25017330100",7735,2588,35.97,9.18,13.73,51.16224,46.81,1.12,.77,1.7,1.94,2.36,2.79,2.13,2.05,2.05,3.79,6.12,12.43,14.75,12.47,33.45,117599,.73,.62,2632,94.4,5.6,1.67,391779,24.46,25.18,17.27,.72,0,4.32,13.67,13.67,680,20.69,26.1,23.18,4.1,73.93,2.44
"25017330200",6102,2207,33.45,9.95,11.1,45.17597,33.6,2.04,1,.91,1.45,2.14,2.95,2.68,2.45,2.82,8.09,11.72,14.86,12.9,11.36,22.58,95697,.58,.27,2238,85.91,14.09,1.39,289370,0,8.64,9.3,19.93,34.55,19.6,5.98,2.33,1103,23.96,25.799999,19.34,3.19,68.14,6.75
"25017331101",2894,1064,35.59,11.65,19.67,47.91792,35.74,1.04,.85,2.27,.76,1.13,2.27,2.84,2.27,2.46,8.22,7.56,16.35,13.23,12.76,26.09,101101,.85,2.55,1108,74.91,25.09,3.97,305063,6.36,3.81,1.27,13.98,6.36,0,10.17,58.47,2255,37.21,24.1,20.75,1.95,67.83,23.02
"25017331102",6631,2159,33.03,6.68,11.87,45.52917,32.03,2.23,1.53,3.06,1.67,1.67,2.09,1.81,2.74,3.25,6.31,11.31,14.28,16.97,14,17.02,93904,2.68,1.25,2187,92.13,7.87,1.28,298840,0,8.64,9.26,23.46,18.52,12.35,9.26,17.9,1054,31.18,20,17.51,3.56,73.84,6.02
"25017331200",5075,1619,36,7.43,13.34,38.53641,26.11,2.03,1.42,3.08,2.09,1.91,1.91,1.79,1.48,1.54,5.18,9.74,19.53,18.11,13.74,16.45,98231,1.53,1.91,1652,94.07,5.93,2,285041,0,0,0,23.33,15,25,36.67,0,1410,26.04,28.1,23.23,3.19,74.08,3.52
"25017331300",6763,2185,36.91,7.4,12.68,40.07121,32.78,1.65,1.37,3.56,1.23,.69,.69,1.74,1.83,2.01,4.62,10.42,17.46,16.09,13.39,23.18,100292,1.61,.32,2211,93.32,6.68,1.18,312503,18.12,10.87,4.35,15.94,21.01,10.14,13.04,6.52,1035,26.9,26.299999,20.93,4.52,70.3,4.25
"25017332100",6103,1998,35.02,7.73,13.28,49.40458,40.99,.9,.65,1.44,.95,1.3,1.99,1.44,2.24,2.49,3.64,9.67,15.3,13.25,12.16,32.64,113008,2.13,1.2,2007,96.95,3.05,.45,333337,0,0,0,26.83,12.2,14.63,34.15,14.63,1471,8.2,16.700001,15.99,2.3,78.77,2.05
"25017332200",7277,2851,29.93,5.7,14.86,53.53314,46.05,2.37,1.46,2.51,2.23,2.61,3.24,3.1,3.34,3.28,5.3,8.54,10.49,12.33,12.2,27,101876,1.48,1.18,2950,65.38,34.62,3.36,348489,7.77,6.62,3.99,4.2,9.14,10.92,18.49,38.76,1669,37.52,23.4,18.83,1.81,59.56,27.36
"25017332300",6823,2446,32.58,6.64,17.12,42.51575,40.88,.98,.57,.94,1.14,1.43,1.75,3.88,3.14,2.69,4.08,8.08,18.28,14.52,12.48,25.99,104519,.41,.57,2480,79.84,20.16,1.37,312233,1.03,.41,0,0,38.14,35.46,20.41,4.54,1303,27.78,19.1,11.48,1.58,70.9,17.79
"25017332400",2673,994,31.13,9.81,14.43,50.23923,41.1,2.84,1.72,3.04,3.14,3.04,2.63,2.23,1.42,1.93,9.12,7.5,16.01,14.39,11.14,19.96,91569,.8,.71,1008,84,16,1.39,326708,0,7.59,8.28,16.55,11.72,4.14,5.52,45.52,1607,50.63,37.5,21.01,4.28,72.32,10.36
"25017333100",7327,3061,27.58,5.8,14.58,43.93346,34.04,1.76,1.21,2.54,2.71,2.74,2.64,3.72,2.77,2.38,6.23,10.24,15.4,14.19,11.45,19.97,94788,1.6,1.08,3129,72.33,27.67,2.17,317373,0,0,0,4.16,25.79,25.67,24.82,19.44,1418,41.96,24.6,14.85,4.27,67.56,21.76
"25017333200",5089,2103,27.08,7.05,15.44,34.89933,26.69,4.85,2.76,3.94,3.94,3.23,1.95,2.09,3.61,4.66,7.93,10.59,19.62,10.69,6.75,13.35,75616,4.2,3.33,2147,61.48,38.52,2.05,300869,5.35,6.53,4.83,14.49,23.5,16.84,15.54,13.05,1178,39.01,28,24.68,5.17,66.14,26.2
"25017333300",4124,1756,27.67,8.74,11.91,28.20281,22.95,5.33,3,4.08,2.61,2.89,3.8,5.16,6.18,6.52,8.67,12.58,14.16,8.95,6.8,9.24,61875,5.45,1.59,1837,45.05,54.95,4.41,264343,2.08,6.03,5.7,25.66,29.93,17.65,10.75,2.3,1078,40.83,27.700001,22.44,3.59,59.73,40.26
"25017333400",5942,2237,32.4,10.48,14.67,32.92232,23.5,3.43,2.05,3.21,3.34,3.25,2.94,4.41,3.57,3.39,7.45,11.55,17.7,11.15,7.94,14.63,74643,7.86,2.32,2271,64.19,35.81,1.5,281794,6.63,4.68,2.34,21.46,27.7,17.43,16.12,3.51,1147,30.46,23.9,20.35,5.13,62.86,23.96
"25017333501",5169,1950,33.29,9.49,10.97,39.77433,32.66,3.02,2.05,4.1,2.51,2.2,2.2,3.23,2.67,2.77,7.12,9.17,17.89,14.15,10.87,16.04,89961,.95,0,1983,74.26,25.74,1.66,289235,6.95,7.77,5.73,24.95,25.15,16.56,12.47,.2,1054,16.07,19.299999,18.36,7.26,70.04,15.69
"25017333502",3305,1346,27.03,9.12,12.51,47.56512,33.23,7.9,4.56,6.76,2.81,3.49,5.69,1.75,3.49,4.56,6.91,10.48,13.44,9.57,7.06,11.54,63205,12.86,2.73,1408,48.51,51.49,4.4,286258,10.61,10.9,7.56,22.82,19.19,13.08,15.26,.58,1013,41.86,26.799999,23.49,3.2,55.93,34.8
"25017333600",6302,2544,29.16,7.91,13.23,40.49682,31.28,3.37,2.09,3.72,2.79,2.67,2.71,3.79,3.41,3.21,5.54,12.27,19.28,13.12,9.6,12.39,76161,3.49,1.7,2616,52.75,47.25,2.75,281524,3.79,5.72,4.63,11.28,18.6,21.13,25.93,8.92,1320,30.63,23.1,21.24,2.35,55.13,38.46
"25017334100",5376,1831,37.28,8.71,18.74,55.59187,52.79,.82,.77,2.13,2.41,1.91,.98,1.7,1.75,2.02,4.98,6.73,12.53,13.24,13.13,34.91,118556,1.79,1.15,1852,90.99,9.01,1.13,394079,0,13.51,14.19,14.86,30.41,18.24,4.05,4.73,1094,22.56,23.5,18.9,2.97,76.18,5.18
"25017334200",4042,1620,30.58,11.96,14.85,55.26071,46.87,3.47,2.29,4.59,2.6,1.74,1.12,2.17,3.41,4.03,5.21,8.25,11.53,10.42,10.17,29.02,100644,2.89,1.43,1646,71.36,28.64,1.58,348353,11.98,8.71,4.58,23.53,22.66,13.51,11.55,3.27,989,34.55,24.700001,14.8,5.92,68.26,19.94
"25017334300",7697,2527,36.04,10.87,13.21,56.73427,50.93,1.82,1.15,1.98,1.62,1.62,1.7,2.69,1.82,1.27,2.61,5.35,12.83,13.94,12.91,36.67,120928,.89,.36,2560,91.25,8.75,1.29,386774,11.5,23.5,20.5,20,8.5,7,9.5,0,670,28.05,27.5,12.36,4.72,68.06,3.72
"25017334400",6593,2710,29.23,6.68,11.58,45.00666,41.39,3.18,1.92,3.29,3.59,3.77,3.85,3.29,2.74,2.4,4.55,7.92,15.17,11.73,9.77,22.86,91144,2.04,.59,2765,75.17,24.83,1.99,323596,9,13.04,10.49,9.9,14.09,16.94,21.59,4.95,1117,31.51,24.700001,19.38,3.56,60.18,19.56
"25017335100",5995,2468,29.36,13.08,14.02,51.10456,42.34,2.38,1.33,1.85,2.29,2.7,3.02,2.66,3.95,4.63,6.92,7.93,14.21,12.24,10.99,22.95,92874,1.33,1.73,2524,64.59,35.41,2.22,325085,.92,10.16,10.39,23.09,28.18,16.05,9.7,1.5,1040,29.06,22.5,12.64,3.45,67.82,24.8
"25017335200",5684,2167,34.71,10.21,17.27,50.03546,43.39,1.61,1.15,2.58,2.62,2.53,2.3,3.36,2.76,2.85,7.68,8.92,12.79,13.39,12.19,23.32,95208,1.21,1.01,2207,77.11,22.89,1.81,339695,6.19,10.18,8.41,24.78,21.24,14.82,12.61,1.99,990,24.09,22.6,18.11,4.7,68.61,13.62
"25017335300",8154,3322,27.78,11.96,15.61,44.95496,35.58,4.02,2.22,2.97,2.28,2.34,2.61,2.7,2.67,3,8.29,9.76,15.58,13.36,10.45,17.69,85779,1.39,.87,3397,66.98,33.02,2.21,329278,11.29,7.16,3.14,13.54,22.28,21.3,18.35,2.85,1212,23.54,22.1,25.96,2.33,63.63,17.3
"25017335400",4971,1790,31.3,14.17,14.13,44.88681,39.19,4.14,2.24,2.85,2.29,2.29,2.41,2.13,1.62,1.73,5.93,10.41,12.7,12.98,11.81,24.56,99566,3.22,2.18,1809,85.42,14.58,1.05,305739,2.06,5.76,5.35,31.69,23.05,12.35,11.52,7.82,1032,33.84,24.700001,13.54,5.99,71.63,7.04
"25017336100",5759,2459,27.47,8.74,14.27,54.89362,41.86,6.72,3.38,3.14,4.07,3.05,1.06,4.76,3.46,2.48,5.01,7.08,13.56,12.83,10.55,18.89,84161,1.7,2.73,2501,64.29,35.71,1.68,342942,16.08,14.67,9.27,13.38,19.01,11.97,12.56,3.05,982,33.29,25.6,10.1,3.75,63.43,23.91
"25017336200",6264,2241,33.01,12.2,20.89,49.73294,47.14,1.53,1.12,2.47,1.89,2.2,2.83,2.02,1.98,2.11,4.45,10.3,15.06,11.47,10.39,30.12,102154,1.17,1.39,2285,85.19,14.81,1.93,392591,4.92,10.15,8.92,17.23,24.31,13.85,12.31,8.31,1093,25.52,19.700001,20,5.11,73,6.83
"25017336300",6782,2528,32.95,12.19,13.26,45.85045,37.84,2.57,1.39,1.66,2.22,2.49,2.57,3.01,2.57,2.18,4.55,9.62,16.55,15,11.8,21.89,94903,1.85,1.7,2570,81.37,18.63,1.63,322650,2.64,12.47,12.23,17.99,24.94,15.11,11.99,2.64,1044,25.06,23,20.08,1.8,71.52,10.48
"25017336401",3754,1723,24.13,12.16,17.65,39.10798,32.68,4.75,2.43,2.6,4.69,4.17,2.49,4.46,3.94,3.47,6.42,12.96,15.86,10.76,7.93,13.14,71624,2.46,1.79,1811,48.93,51.07,4.86,291399,3.06,4.35,3.41,23.06,37.41,21.53,6.94,.12,1107,37.27,24.6,12.3,7.83,54.86,34.3
"25017336402",4575,2031,27.56,11.23,15.56,51.48356,37.78,6.48,3.78,5.79,3.98,3.44,3.14,2.36,1.91,1.91,6.58,10.6,12.37,12.17,9.62,15.91,74160,.92,.34,2081,47.71,52.29,2.4,333878,16.25,13.54,8.03,22.53,19.92,9.28,7.54,3,932,32.65,23.4,11.61,3.4,65,32.5
"25017337101",3180,1250,33.13,8.13,15.84,41.08434,32.11,5.08,3.25,6.19,4.6,4.2,3.97,3.73,3.41,2.78,3.09,9.83,15.07,10.23,8.49,16.01,77270,3.22,3.09,1274,68.72,31.28,1.88,312097,22.86,26.23,18.96,1.04,8.83,10.91,8.83,2.34,572,32.66,24.4,18.82,5.62,71.25,19.83
"25017337102",5377,1982,32.23,11.95,10.09,44.7323,33.28,2.49,1.73,3.65,1.47,1.57,2.44,3.35,3.5,3.5,7.01,8.53,15.48,15.84,12.23,17.31,90410,3.15,1.27,2053,85.37,14.63,3.46,323596,0,6.37,6.77,10.76,33.07,22.71,12.35,7.97,1192,29.48,21.700001,24.39,6.59,68.07,11.43
"25017337201",3320,1514,22.03,13.04,18,40.82125,29.71,2.08,1.95,5.6,2.93,2.8,3.52,5.6,5.66,5.53,8.4,8.59,12.37,10.74,8.66,15.56,69504,.59,1.63,1558,58.32,41.68,2.82,309798,1.23,14.89,15.41,14.54,28.72,17.34,5.43,2.28,1001,32.32,26,12.09,5.58,62.59,25.11
"25017337202",5004,2092,26.54,9.52,15.35,48.9126,31.07,4.29,2.36,3.14,3.09,3.91,4.97,4.1,4.2,4,5.21,7.91,15.77,10.13,7.53,19.39,78815,4.45,1.78,2128,70.94,29.06,1.69,310203,13.33,8.57,3.81,10.48,19.52,20.79,21.43,2.22,1222,33.23,24.4,20.56,5.97,69.23,14.41
"25017337300",5338,2212,29.34,9.26,16.93,39.73843,31.43,1.98,1.22,2.07,3.74,4.37,4.6,3.2,4.42,5,7.75,9.28,15.95,14.47,11.04,10.95,74404,2.65,2.16,2276,57.37,42.63,2.81,292346,1.61,5.89,5.57,19.49,27.73,23.23,14.67,1.71,1188,31.64,22.1,23.16,5.88,62.25,31.55
"25017338100",2807,1043,34.49,11.69,20.47,61.40227,58.87,2.67,1.43,2.01,1.62,1.81,2.01,2.01,3.15,3.25,1.05,7.74,14.42,12.7,11.46,32.85,113476,.73,1.62,1063,83.6,16.4,1.88,459556,0,0,0,5.85,21.64,23.98,23.98,23.98,1479,23.98,19.6,18.6,9.04,66.86,13.71
"25017338200",3847,1461,24.8,12.61,15.89,51.71544,45.72,2.95,1.64,2.12,1.58,1.78,2.12,2.88,3.08,3.22,6.44,10.35,20.01,14.19,10.28,17.48,86277,1.44,.75,1514,58.93,41.07,3.5,368105,1.36,5.61,5.44,14.46,23.3,15.31,26.19,8.33,1212,24.41,19.9,29.69,1.31,48.93,30.25
"25017338300",3092,1272,30.76,15.15,28.26,72.37027,71.57,3.62,2.2,3.78,1.97,1.89,2.36,3.46,2.36,1.57,3.38,5.9,8.03,9.6,9.05,40.75,126392,.96,1.18,1298,70.68,29.32,2,713617,8.53,9.87,7.2,4,4,4.27,10.4,52,2052,59.47,34.799999,19.61,4.08,60.81,21.38
"25017338400",5678,1969,34.75,17.23,20.63,70.81448,71.24,.77,.56,1.17,1.12,1.17,1.23,1.12,.61,.71,3.06,3.57,6.84,7.55,8.17,62.43,186085,.76,.66,2010,97.21,2.79,2.04,665050,0,10.71,10.71,0,0,0,0,78.57,2441,41.07,27.9,14.99,4.29,68.29,1.78
"25017338500",5386,1970,31.84,13.74,24.93,69.56997,72.35,2.47,1.41,2.01,1.51,1.26,1.06,1.06,.91,1.06,3.77,4.33,9.26,9.56,9.91,50.42,149095,2.43,.55,2023,84.57,15.43,2.62,585910,6.79,10.94,8.68,4.53,12.83,14.72,26.42,14.72,1342,23.55,21.299999,17.42,1.28,63.15,10.26
"25017339100",6758,3033,23.17,8.71,17.88,49.0941,40.95,8.26,4.51,5.79,4.18,3.39,2.67,3.52,2.73,2.5,6.22,8.82,14.25,7.93,6.75,18.47,71357,2.51,1.02,3094,63.3,36.7,1.97,353223,22.29,22.57,15.3,9.16,10.58,9.07,9.54,1.51,622,26.96,25.6,18.56,7.2,64.55,20.71
"25017339200",5883,2196,27.91,10.09,17.85,51.63856,43.26,.78,.68,1.83,2.05,2.15,2.1,2.74,2.15,2.37,6.57,7.99,17.71,13.69,11.32,25.83,99692,0,.23,2242,81.92,18.08,2.05,379874,0,2.17,2.17,16.85,19.84,20.38,29.35,9.51,1369,23.97,20.700001,22.62,6.35,66.59,11.97
"25017339300",3017,1248,26.32,6.4,17.14,43.1677,38.24,5.84,2.88,2.4,3.68,4,3.84,3.12,3.04,3.44,8.01,10.89,14.33,11.61,9.13,13.93,71806,0,1.2,1287,54.65,45.35,3.03,262449,12.39,14,9.87,8.44,18.67,18.85,15.26,2.51,1098,34.63,26,25.94,1.76,61.71,31.01
"25017339400",3512,1500,22.78,11.56,15.53,46.23218,35.05,8.04,3.62,1.88,4.29,4.49,3.88,4.02,3.28,2.95,7.7,11.65,17.68,10.45,7.3,8.7,67967,2.88,2.48,1553,41.27,58.73,3.41,322108,9.78,10.6,7.54,12.37,18.26,17.2,17.08,7.07,1123,40.99,27,16.82,5.14,54.73,34.33
"25017339500",5702,1631,17.22,5.4,12.6,42.3251,33.06,2.93,1.83,3.36,4.7,3.54,1.16,4.88,4.33,3.85,6.59,9.58,13.8,13.74,11.11,14.59,78972,1.09,1.1,1686,55.3,44.7,3.26,311827,.58,4.65,4.65,20.35,17.59,12.79,21.95,17.3,1278,35.3,23.1,21.74,6.42,42.54,31.45
"25017339600",5042,2097,27.03,6.97,16.15,43.47383,33.42,3.71,2.24,3.71,4.9,4.8,4.09,3.14,3.19,3.38,7.75,11.32,16.27,10.99,8.75,11.75,72266,7.21,.52,2163,43.54,56.46,3.05,337125,1.56,6.31,6.14,18.58,26.36,19.19,16.85,5.01,1176,29.72,22.5,26.47,7.14,59.04,38.34
"25017339700",4039,1603,26.57,10.3,11.71,32.12606,18.13,7.04,3.74,4.42,4.42,3.8,2.62,4.11,4.36,4.55,8.35,10.9,15.26,9.41,7.79,9.16,63132,10.2,1.87,1675,44.73,55.27,4.3,311556,6.4,10.07,8.18,14.1,20.5,19.91,18.72,2.25,1138,33.44,23,20.73,3.66,53.67,35.62
"25017339800",7350,3174,26.93,11.44,13.45,37.98343,25.53,4.95,3.28,6.53,5.64,4.98,4.13,3.66,4.54,4.82,6.46,9.11,11.89,8.92,7.94,13.12,60914,5.78,3.91,3251,53.28,46.72,2.37,262178,7.85,11.99,9.68,20.69,19.64,13.32,12.9,4,1020,39.99,27.1,29.14,7.5,59.27,25.74
"25017339900",5310,2109,30.13,7.56,9.17,37.19066,25.16,5.17,2.7,3.13,3.89,3.79,3.22,3.74,4.83,5.07,5.69,10.71,19.62,11.42,8.01,9.049999,72857,6.25,1.04,2183,51.07,48.93,3.39,310068,2,6.51,6.11,13.21,25.33,23.72,19.42,3.5,1223,30.12,23.700001,22.95,4.84,62.61,31.06
"25017340000",2570,1092,26.87,10.24,16.89,37.7429,23.42,5.88,2.85,2.32,6.24,6.15,4.28,4.72,3.92,4.19,11.23,11.41,13.55,8.82,5.88,8.65,56957,4.48,3.3,1132,45.42,54.58,3.53,261908,1.64,7.57,7.4,17.93,26.64,19.41,16.45,2.96,1146,45.57,28.4,29.15,3.14,56.02,35.08
"25017340100",6582,2384,29.93,13.6,11.04,38.46647,27.2,4.07,2.29,3.26,2.58,2.46,2.46,3.43,2.58,2.33,6.57,11.56,18.51,12.71,10.63,14.57,82487,3.69,1.52,2421,88.8,11.2,1.53,272460,0,9.5,9.95,21.72,11.31,14.03,19.91,13.12,1061,45.75,30.700001,15.43,5.71,72.55,7.75
"25017341100",8440,3657,23.51,14.2,15.51,43.8311,40.34,4.65,2.57,3.48,3.01,3.01,3.09,3.97,4,3.83,6.95,12.23,18.36,10.32,7.14,13.38,72825,4.85,2.38,3741,42.11,57.89,2.25,289505,4.88,8.66,7.32,25.42,22.07,13.36,11.73,6.56,1036,33.4,22.9,24.3,1.5,51.78,43.2
"25017341200",6428,2632,27.86,10.55,9.59,32.36976,24.47,8.66,4.58,5.3,4.16,4.46,5.18,3.93,3.52,3.41,9.72,11.24,14.91,6.58,5.26,9.04,57609,7.83,2.31,2706,42.67,57.33,2.73,251220,9.61,10.11,6.96,19.73,23.67,16.71,11.41,1.94,1016,34.16,25.4,15.58,3.61,57.39,32.86
"25017341300",4736,2209,20.27,10.12,16.55,45.86166,34.75,8.87,4.93,6.79,6.11,6.06,6.02,4.12,4.03,4.12,7.69,7.51,13.3,8.42,5.52,6.43,48381,9.13,2.22,2260,17.75,82.25,2.26,221458,14.27,12.89,8.13,14.33,19.03,14.55,15.27,1.55,973,39.02,25.9,20.92,0,40.14,53.6
"25017341400",6021,2331,26.41,9.05,13.91,33.51801,24.18,4.48,2.32,2.54,2.67,2.8,2.8,4.09,4.39,4.86,8.86,14.07,22.16,10.54,5.94,7.49,70342,4.72,2.11,2384,49.42,50.58,2.22,260284,0,8.86,9.38,25.11,26.24,17.03,11.03,2.35,1057,32.85,22.799999,21.97,2.79,54.13,33.68
"25017341500",4466,1603,30.56,8.26,11.61,33.42641,25.53,7.52,3.7,3.32,2.26,2.88,4.08,5.89,5.14,4.2,6.46,12.48,13.23,11.47,7.84,9.47,64337,9.05,1.19,1659,44.67,55.33,3.38,242697,2.23,4.82,4.23,24.21,31.84,17.98,11.99,2.47,1107,34.57,21.9,33.09,0,53.14,39.49
"25017341600",6624,2640,28.14,11.94,11.15,34.8935,25.4,5.77,3.28,4.71,2.53,2.53,3.2,5.58,5.69,5.58,7.73,12.36,15.57,8.67,6.52,10.25,64604,6.51,1.66,2711,50.49,49.51,2.62,249326,6.82,8.54,6.43,19.67,28.68,17.4,10.5,1.96,1081,39.18,27,25.29,3.48,55.75,34.7
"25017341700",5337,2152,31.05,12.43,9.51,31.48633,16.79,5.85,3.81,7.25,3.58,3.02,3.39,4.74,4.37,3.99,7.99,9.24,16.3,10.08,6.46,9.99,61450,5.72,1.95,2199,59.94,40.06,2.14,246215,9.83,18.6,15.88,14.93,17.65,11.14,9.12,2.61,897,41.66,27.9,23.03,5.86,65.04,24.26
"25017341800",6608,2586,32.82,11.35,8.8,25.63775,15.23,7.79,4.24,5.55,4.44,3.7,2.82,3.7,4.97,5.51,8.45,11.84,14.42,9.56,6.17,6.79,58741,6.94,4.24,2655,35.96,64.04,2.6,247162,8.84,16.45,14.04,16.7,20.16,12.55,10.7,.49,916,35.2,23.4,17.22,8.06,57.9,41.19
"25017341900",7680,3199,27.45,12.15,12.37,34.97475,23.44,7.62,3.78,3.4,4.46,4.31,3.56,3.65,4.25,4.28,5.65,9.96,15.61,12.14,8.37,9.02,67113,6.49,2.53,3319,46.45,53.55,3.62,234039,4.92,8.64,7.2,8.1,11.94,16.09,32.71,10.38,1404,44.07,28.6,24.53,3.99,53.86,37.32
"25017342100",7809,3196,31.21,13.07,8.78,28.75648,16.09,7.76,4.6,7.35,4.01,4.22,5.57,4.91,3.66,2.94,6.26,10.54,13.77,9.17,6.66,8.57,58488,9.75,3.16,3270,43.99,56.01,2.26,238639,11,15.01,11.63,24.89,23.65,10.1,2.54,1.19,905,42.14,26.700001,9.64,5.96,59.7,34.36
"25017342200",8332,3333,29.31,8.63,8.14,25.01205,14.76,5.77,3.3,4.83,4.5,4.62,4.77,3.96,4.92,5.38,8.23,11.47,15.62,8.38,5.95,8.35,58681,7.29,3.81,3431,46.05,53.95,2.86,248650,4.8,9.89,8.62,23.94,27.36,14.4,8.96,2.02,1027,35.93,23.9,22.47,3.94,53.94,37.77
"25017342300",5945,2421,29.79,7.7,8.07,25.12665,15.95,6.22,3.26,3.67,4.41,4.29,3.71,2.39,5.11,6.47,9.11,15.12,16.89,8.69,5.27,5.4,61378,7.73,2.51,2511,44.24,55.76,3.58,245132,1.06,11.57,11.95,31.47,26.02,11.5,5.6,.83,977,34.97,23,8.56,6.91,62.24,29.62
"25017342400",5685,2304,28.65,8.75,13.02,25.20776,13.95,9.21,4.73,4.95,5.91,4.86,2.82,5.43,6.17,6.08,8.86,11.25,12.9,7.12,4.43,5.21,49578,11.19,5.91,2385,34.85,65.15,3.4,225381,3.37,12.04,11.49,19.33,25.52,16.57,10.52,1.24,1034,36.79,26.200001,19.34,9.67,55.95,37.2
"25017342500",6383,2618,26.15,5.67,10.18,21.35741,13.09,9.64,5.03,5.49,3.73,4.49,6.14,3.99,3.84,3.76,7.87,9.37,16.51,8.91,4.88,6.33,54967,10.65,3.49,2702,38.08,61.92,3.11,240127,2.6,10.36,10.04,29.73,26.11,12.71,8.2,.25,977,37.2,26.4,18.06,6.02,53.21,35.25
"25017342600",3883,1563,28.05,7.6,12.11,22.39119,13.27,6.17,3.56,5.21,3.75,4.9,6.93,4.77,5.59,5.98,8.39,12.59,17.1,6.93,3.69,4.52,52358,9.9,2.29,1609,37.04,62.96,2.86,252844,1.87,7.25,7.05,28.5,34.51,16.79,4.15,0,1030,38.7,25,22.29,8.92,57.52,39.73
"25017350100",8964,3343,30.27,8.57,15.76,32.66047,21.89,9.71,5.08,5.71,4.51,4.12,3.82,4.51,3.49,3.16,9.77,11.58,14.29,7.7,4.99,7.49,56542,16.37,3.82,3431,28.81,71.19,2.56,330902,7.71,12.36,10.12,14.52,20.11,16.17,16,2.96,1066,36.04,24.799999,18.71,7.55,45.06,51.93
"25017350200",6806,2653,23.93,7.44,17.36,39.57032,31.72,4.91,2.64,3.25,3.44,4.15,4.98,4.34,4.23,4.42,10.12,10.65,14.35,9.97,7.14,11.37,63379,8.61,1.89,2728,36.86,63.14,2.75,331172,1.97,5.17,4.74,19.82,27.14,19.02,16.92,5.23,1153,39.54,24.700001,19.7,9.25,55.42,40.94
"25017350300",2559,1036,22.75,7.58,16.78,32.94993,29.44,5.22,3.01,4.32,3.31,2.61,1.71,3.41,3.01,3.41,12.15,16.47,14.46,9.74,7.13,9.940001,65175,5.95,3.41,1079,42.95,57.05,3.99,259067,.92,8.27,8.27,19.3,21.14,15.99,15.26,10.85,1157,43.7,27,23.01,0,44.95,41.18
"25017350400",5921,2522,16.31,8.89,19.25,60.86724,52.31,6.37,3.37,3.84,2.81,2.02,1.15,2.77,3.21,3.88,8.75,8.31,18.84,10.93,7.44,16.31,79204,.55,1.86,2572,35.45,64.55,1.94,424653,2.86,4.26,3.37,9.92,16.27,18.63,29.62,15.07,1429,33.7,24,19.23,13.46,45.62,49.4
"25017350500",1677,741,10.74,4.95,23.72,68.43003,62.35,4.64,2.06,1.16,1.42,1.8,2.06,2.58,2.84,3.09,7.35,12.11,19.46,13.79,10.31,15.46,84877,2.56,.52,767,35.49,64.51,3.39,460503,0,2.28,2.48,12.22,18.22,18.43,19.67,26.71,1445,30.84,23.9,35.87,0,39.09,54.36
