tractid00,totalpop,households,pcthhchild,pctind_info,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,medianvalue,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,medianrent,pctincomerent_30_more,medianpctincomerent,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,PCT_B25026003,pctunits_newres_2005,pctunits_newres_2000
"250250700007000060700",1694,559,47.94,0,0,23.26,0,4,28.98,5.9,17.53,17.17,6.26,4.29,1.25,3.4,0,3.76,7.87,3.58,0,0,0,19250,37.24911,92.31,574,0,100,2.61,,35.42,34.88,18.78,5.9,2.68,2.33,0,0,444,52.06,30.700001,,,90.2,0,34.88784,53.48288
"250250700007000060800",4096,1893,10.25,7.7,15.53,13.2,43.87,42.84,5.34,3.54,4.38,3.54,.95,4.54,6.29,4.91,1.8,9.4,6.23,22.24,6.44,7.4,13,73818,8.47168,99.74,2153,58.32,41.68,12.08,359800,10.01,3.68,18.88,12.42,24.46,14.2,11.53,4.82,1051,57.66,32.299999,33.33,15.69,85.8,16.7,38.7207,66.23535
"250250700007000061000",3292,1265,37.55,13.21,7.3,15.83,31.42,26.28,27.11,9.09,6.17,11.86,4.98,6.09,2.85,2.61,1.19,1.26,9.57,2.69,6.72,5.53,2.29,23963,39.84113,87.91,1446,24.35,75.65,12.52,415300,38.06,27.34,13.84,7.59,7.7,3.91,1.56,0,413,38.35,28.6,32.34,28.21,85.71,5.29,45.4435,75.18226
"250250700007000061100",2168,937,34.69,0,5.94,23.75,17.26,11.82,49.41,12.7,7.58,8.54,2.99,11.85,2.99,1.6,0,0,2.03,0,.32,0,0,10250,61.45251,88.37,961,1.71,98.29,2.5,,53.19,28.35,5.27,7.25,3.63,0,2.31,0,281,43.98,29.799999,,100,89.5,0,22.69373,61.48524
"250250700007000061200",3176,1500,14.27,4.08,22.82,22.02,57.86,55.21,3.27,8.8,.47,2.87,1.93,4.8,.4,3.87,0,9.2,9.27,13.6,18.4,6.67,16.46,84259,16.5932,100,1591,62.07,37.93,5.72,380400,1.41,7.73,11.6,0,22.5,20.04,22.5,14.24,1334,40.95,26.299999,49.74,35.43,79.65,16.34,40.33375,85.17003
"250250700007000070100",4170,2140,8.64,2.83,18.95,21.5,60.17,64.86,22.52,7.76,5.23,3.32,.56,4.11,2.48,3.04,4.35,1.07,8.32,4.3,3.36,5.05,24.54,46591,26.58503,98.69,2447,35.89,64.11,12.55,767500,18.89,9.96,5.9,4.21,4.43,21.85,12.47,22.29,1326,42.42,30.1,42.81,13.38,70.77,18.47,47.6244,72.11133
"250250700007000070200",4685,1606,17.19,5.42,9.7,5.42,24.89,22.55,39.41,11.21,4.86,3.99,.75,6.85,2.05,1,1.93,6.48,5.48,6.85,5.92,.68,2.55,14706,42.96455,95.08,1683,8.9,91.1,4.58,473100,29.22,11.93,16.94,15.91,10.7,7.89,5.69,1.71,697,48.6,30.9,69.41,22.41,75.07,2.2,26.69173,58.9957
"250250700007000070300",4434,2582,4.49,2.35,13.66,24.93,70.5,74.67,12.24,1.55,1.78,4.07,1.2,3.21,.27,3.45,1.08,3.99,7.16,10.73,15.3,5,28.97,99069,14.56924,97.6,2780,49.3,50.7,7.12,647500,15.92,5.41,13.77,2.47,4.06,7.72,28.03,22.61,1511,24.82,22.9,51.09,34.74,75.96,13.64,41.30869,76.94805
"250250700007000070400",1851,658,31.76,0,7.46,11.66,23.52,12.18,25.99,17.78,13.22,4.86,1.06,6.38,6.53,4.71,6.99,1.52,1.82,5.93,1.67,0,1.52,16486,39.80415,91.49,658,0,100,0,,20.63,43.17,1.9,7.94,2.22,15.87,1.43,6.83,526,59.58,34.299999,,,91.09,0,16.64746,60.71429
"250250700007000070500",7928,3042,16.31,1.5,17.92,25.92,54.92,55.91,15.58,3.45,5.29,3.12,1.05,1.61,9.3,3.85,2.63,2.37,3.02,11.51,5.52,5.79,25.9,66250,26.00908,95.13,3275,40.37,59.63,7.11,645800,27.79,9.54,7.92,.89,7.37,9.26,16.91,20.31,1131,31.7,25.1,30.62,0,69.74,7.72,35.25139,76.8409
"250250700007000070600",2393,1374,2.84,2.2,17.85,32.15,62.9,70.6,6.84,.51,2.4,2.11,1.24,.95,3.49,1.75,2.18,5.24,8.66,16.23,19.07,8.15,21.18,94250,11.45006,99.49,1467,52.26,47.74,6.34,614700,1.07,21.34,6.55,1.22,2.9,3.81,29.73,33.38,1721,38.72,27,47.69,52.86,62.85,15.55,49.51943,71.58379
"250250700007000070700",2515,1172,9.73,3.55,16.24,28.62,70.53,64.55,6.4,5.55,1.11,2.47,3.75,2.22,4.01,3.16,4.78,11.26,2.47,11.86,3.84,4.01,33.1,81587,16.50099,98.29,1276,44.71,55.29,8.15,654300,6.22,10.73,12.6,5.29,11.98,11.82,11.04,30.33,1317,48.3,29.299999,36.12,24.29,76.28,10.78,39.16501,69.62227
"250250700007000070800",3698,2070,10.77,3.93,12.38,22.97,54.06,66.04,17,5.94,1.5,3.38,2.95,2.75,4.64,4.69,3.77,4.3,10.87,8.45,5.22,5.17,19.37,54466,19.17253,98.89,2220,29.9,70.1,6.76,637000,8.96,13.23,6,17.37,14.75,13.44,14.4,11.85,1075,55.13,33.299999,14.78,27.63,70.57,5.9,50.45971,80.34072
"250250700007000070900",3198,1571,17.57,0,7.99,17.53,47.8,49.98,17.7,15.79,5.47,3.18,3.18,0,1.97,2.67,1.85,4.84,2.36,5.86,10.5,10.44,14.2,47543,34.20888,97.71,1737,35.84,64.16,9.56,494400,31.87,12.75,17.63,2.99,7.47,4.48,4.18,18.63,626,50.79,31,27.49,30.56,77.77,11.22,35.2191,76.03008
"250250700007000071100",4174,1933,11.43,2.04,8.03,15.3,59.2,55.08,18.93,7.45,.83,8.64,3.57,5.85,1.19,2.69,1.71,10.71,4.66,6,10.14,8.69,8.95,46250,26.02118,98.29,1962,28.71,71.29,1.48,394200,13.21,7.11,21.26,9.07,9.22,3.48,22.35,14.3,985,36.93,28.299999,48.03,40.28,71.79,9.93,42.50823,80.51591
"250250700007000071200",3027,1127,33.9,1.38,15.53,20.47,45.9,35.92,27.95,9.41,5.41,4.35,1.06,.89,7.28,6.12,.62,0,4.26,7.45,3.73,4.08,17.39,35360,46.77899,91.13,1156,31.94,68.06,2.51,626900,44.86,18.11,7.97,3.65,4.32,6.08,5,10,349,43.81,29,36.92,0,72.22,5.77,46.71445,82.4771
"250250700007000080100",3166,553,44.67,0,12.68,15.34,32.73,14.39,20.8,3.07,15.19,0,3.25,9.22,1.45,1.99,9.4,2.89,11.57,5.24,14.29,0,1.63,32083,25.53551,97.11,665,38.52,61.48,16.84,426100,12.94,34.71,4.71,26.18,9.41,6.76,0,5.29,725,56.18,37.700001,71.97,0,62.89,3.47,26.79201,55.9342
"250250700007000080300",2128,702,37.04,0,10.94,4.79,21.34,17.01,21.37,7.41,7.55,7.55,10.11,7.55,7.12,1,2.85,7.12,11.54,2.99,1.14,4.7,0,27667,30.87406,87.75,739,24.36,75.64,5.01,379900,43.69,12.81,9.79,4.9,9.42,9.79,8.1,1.51,435,54.61,35.5,71.93,,83.98,3.44,31.25312,65.70145
"250250700007000080400",1334,435,44.37,0,18.83,17.61,30.56,16.27,26.44,14.25,2.99,4.6,3.45,0,4.37,11.95,0,5.98,11.26,12.41,0,0,2.3,28750,49.25037,81.15,456,17.01,82.99,4.61,,36.29,16.34,9.7,16.9,17.17,0,1.66,1.94,392,45.43,28.799999,31.08,,74.06,4.87,39.73013,58.92054
"250250700007000080500",4362,1797,40.18,3.61,10.49,8.56,38.92,14.68,33.89,13.13,15.97,10.8,2.67,3.39,1.61,4.12,.56,3.67,7.23,.28,1.11,.89,.67,16423,54.37873,93.93,1887,10.63,89.37,4.77,205000,25.28,27.02,7.29,14.07,11.71,5.04,9.59,0,548,61.7,40.599998,70.29,43.75,81.71,1.33,24.232,68.63824
"250250700007000080600",2608,924,43.83,1.6,4.51,12.96,28.17,23.17,22.94,16.34,16.77,3.03,9.31,8.66,2.49,1.08,2.6,4.22,4.98,4.76,1.08,0,1.73,16719,55.13804,78.57,966,11.26,88.74,4.35,165400,42.41,20.52,11.94,7.71,.5,3.48,6.22,7.21,437,54.75,31.700001,12.66,0,74.74,6.25,53.98773,70.28374
"250250700007000080800",1487,604,32.28,0,1.65,4.26,59.57,26.62,21.19,21.36,8.44,2.48,4.64,6.13,4.47,1.32,2.81,1.16,5.79,19.54,0,0,.66,19000,44.92266,93.38,616,1.32,98.68,1.95,,9.56,29.53,7.89,12.92,11.58,17.79,8.22,2.52,872,53.69,32.799999,,0,81.3,1.21,28.11029,65.23201
"250250700007000080900",2873,1193,8.55,5.54,3.63,12.56,49.05,63.75,15.26,3.6,8.13,2.51,6.54,6.87,8.8,6.79,8.8,6.54,5.11,9.05,5.2,1.34,5.45,39101,32.78802,98.99,1357,12.15,87.85,12.09,528700,2.48,4.1,21.37,15.36,2.19,8.59,30.44,15.46,1381,52.38,36.599998,68.09,47.96,54.41,1.5,51.68813,72.78107
"250250700007000081000",5026,1986,27.24,3.07,7.75,5.68,44.73,38.64,23.72,6.65,7.75,4.88,5.74,6.5,3.37,5.29,3.93,4.43,8.46,7.6,5.34,1.46,4.89,32547,30.50139,94.61,2176,9.21,90.79,8.73,290400,26.45,15.79,9.71,10.77,9.49,6.7,9.99,11.1,729,36.88,27.700001,51.88,0,85.5,2.38,36.71568,55.4152
"250250700007000081100",3815,1492,16.29,5.07,8.2,10.03,49.4,38.81,15.95,7.04,2.82,6.1,3.42,3.08,3.82,9.38,4.02,7.57,6.17,11.39,7.98,4.36,6.91,44118,24.07915,100,1546,24.2,75.8,3.49,272800,13.09,3.23,6.01,7.44,22.06,24.39,20.9,2.87,1229,51.46,32.200001,48.54,0,72.71,3.09,42.16576,78.25166
"250250700007000081200",3273,994,46.48,4.23,5.71,17.91,39.37,19.01,25.75,18.41,5.43,6.34,9.05,4.33,5.33,2.41,0,2.11,3.52,2.11,5.33,5.53,4.33,21429,43.23251,81.39,1079,15.49,84.51,7.88,411600,50.97,19.22,10.58,5.35,.36,2.55,5.96,4.99,294,32.86,26.1,14.49,0,90.05,5.13,29.39199,66.11671
"250250700007000081300",4901,1726,36.33,1.05,2.65,9.69,15.89,8.91,27.81,16.57,13.5,5.04,8.05,4.98,2.09,2.95,.64,3.48,4.06,8.29,.64,1.22,.7,17055,42.47071,85.98,1847,14.14,85.86,6.55,402500,39.21,28.66,9.12,8.3,8.65,2.79,1.57,1.7,398,46.42,29.700001,46.11,62.5,83.19,1.8,32.1683,62.97863
"250250700007000081400",2838,977,31.63,10.66,3.67,8.58,44.41,46.38,10.44,3.99,4.4,2.25,7.16,1.13,3.79,3.99,5.22,11.67,7.88,14.43,7.27,3.89,12.48,57756,12.68499,95.91,1151,42.89,57.11,15.12,419200,5.2,12.54,0,9.86,29.21,8.42,21.15,13.62,1192,29.39,24.1,55.56,44,77.24,8.7,35.62368,62.61452
"250250700007000081500",1835,691,38.64,4.06,12.83,10.34,36.52,38.02,11.14,17.08,0,4.78,3.33,2.46,1.3,.72,2.32,13.02,21.13,7.38,5.79,3.91,5.64,53622,24.5838,93.78,747,46.74,53.26,7.5,384400,16.85,14.95,17.12,0,11.68,27.17,12.23,0,1023,54.08,32.5,44.83,13.19,84.75,14.17,33.67847,58.20163
"250250700007000081700",3225,1309,29.18,0,3.87,12.94,22.51,17.37,23.61,8.33,2.22,4.97,6.04,7.03,0,2.37,12.22,10.47,5.58,9.01,2.6,4.35,1.22,33937,21.14125,94.19,1523,24.45,75.55,14.05,369800,23.06,20.92,8.78,21.33,10.92,11.94,3.06,0,725,39.94,28.299999,58.01,73.03,80.56,5.61,30.13953,54.60465
"250250700007000081800",3000,886,39.05,5.94,3.33,7.64,30.42,29.63,17.16,4.74,2.82,2.82,2.82,4.85,3.27,8.47,11.06,8.58,11.51,8.8,2.48,8.24,2.37,46467,18.83333,96.5,1136,42.33,57.67,22.01,325000,12.35,15.18,9.31,6.88,33,6.88,11.94,4.45,1048,49.32,30.799999,60.13,12.5,90.8,1.5,19.76667,56
"250250700007000081900",2521,966,36.96,0,8.69,1.08,22.93,23.2,12.94,8.59,5.38,1.24,9.52,4.66,2.59,16.87,0,6.83,5.69,16.36,7.25,0,2.07,42791,12.45537,93.69,1333,30.33,69.67,27.53,483600,12.29,17.3,16.39,22.31,11.84,12.44,4.4,3.03,825,50.82,31,45.66,32.43,83.59,1.63,19.0004,33.43911
"250250700007000082000",2728,990,31.41,1.56,5.7,11.19,30.74,17.78,17.78,13.43,9.8,2.53,5.76,2.83,1.62,6.46,5.25,4.55,12.12,6.67,6.87,0,4.34,31250,18.47507,87.17,1181,33.84,66.16,16.17,462300,17.71,15.27,15.11,14.66,11.91,9.62,14.05,1.68,824,56.49,33.099998,56.6,29.79,77.09,3.67,29.03226,52.05279
"250250700007000082100",4795,1776,41.39,3,7.98,8.52,32.53,17.39,29.62,8.9,7.21,5.07,12.27,7.09,3.38,1.86,2.42,4.34,3.32,5.18,3.72,1.52,4.11,23793,33.23554,85.98,1915,13.68,86.32,7.26,479000,32.22,24.66,12.72,5.15,6.85,10.57,4.31,3.52,509,52.71,31.4,77.64,9.76,75.75,4.36,37.16371,74.76538
"250250700007000090100",4375,1489,40.83,0,6.71,7.85,18.68,11.84,14.78,7.59,9.94,14.71,6.58,7.05,4.97,2.48,2.96,9.13,5.91,8.87,1.95,.74,2.35,27181,27.22575,89.52,1740,21.96,78.04,14.43,421600,14.82,14.73,10.69,15.9,8.81,14.47,16.44,4.13,918,63.08,46.5,65.29,30.59,78.85,9.58,39.01714,60
"250250700007000090200",2142,651,37.48,1.67,0,17.59,23.87,9.360001,15.51,16.9,9.37,3.69,.61,9.83,6.91,5.07,17.2,4.45,2,2.61,1.38,1.54,2.92,31449,39.26237,87.4,750,19.66,80.34,13.2,355200,33.65,41.11,5.74,0,7.27,0,9.75,2.49,416,40.91,27.9,76.86,0,79.16,7.42,21.89542,40.84967
"250250700007000090300",2419,882,40.7,0,9.25,9.89,11.03,2.43,27.1,16.1,19.16,5.22,2.95,2.27,3.97,7.82,0,5.9,1.47,4.76,1.02,1.36,.91,17936,52.87309,84.69,1106,19.39,80.61,20.25,445800,18,23.07,10.27,9.42,9.85,14.06,15.33,0,792,84.81,50,51.92,44.78,82.78,1.65,43.32369,73.41877
"250250700007000090400",3971,1008,52.98,1.35,7.17,14.41,21.31,6.38,18.35,7.54,12.6,6.55,3.37,8.73,5.26,4.17,4.66,4.56,3.87,6.45,9.42,4.46,0,30580,28.40594,84.82,1205,28.27,71.73,16.35,333700,8.3,35.82,8.44,6.92,9.13,8.44,22.96,0,698,64.87,45.299999,36.53,13.64,69.59,4.84,36.28809,63.51045
"250250700007000090600",1890,582,41.58,2.88,7.52,7.52,27.76,23,17.35,.17,5.5,6.36,4.64,4.64,0,7.39,5.5,15.46,14.26,12.37,1.37,2.41,2.57,49297,23.80952,95.88,676,52.92,47.08,13.91,381000,0,7.66,2.92,6.93,26.28,28.83,27.37,0,1304,45.62,35.099998,70.24,37.5,95.1,.69,20.58201,42.96296
"250250700007000090700",4779,1800,26.72,2.46,7.82,15.63,31.52,21.43,7.83,17.83,6.5,7.28,5.39,5.06,7.11,4.83,1.89,3.78,10.17,10.17,5.72,.72,5.72,35060,25.6539,92.83,1876,21.72,78.28,4.05,352400,11.01,11.82,1.24,6.64,26.91,25.09,12.25,5.03,1179,55.15,33.200001,47.33,31.82,67.2,3.45,28.22766,73.04875
"250250700007000090900",3716,1332,38.81,.82,10.67,22.57,45.14,44.6,24.17,11.04,2.85,1.95,9.31,8.93,5.18,1.8,.83,9.08,10.14,8.56,3.98,1.13,1.05,30247,38.83208,87.76,1513,0,100,11.96,,10.02,15.79,10.4,6.07,10.1,16.25,28.55,2.81,1191,51.8,31.799999,,,71.88,0,48.27772,78.87514
"250250700007000091000",2733,1214,25.54,4.44,19.47,9.49,47.54,50.2,17.3,6.84,4.78,4.2,0,2.22,.58,1.73,2.8,6.75,9.56,15.82,7.91,4.45,15.08,65833,19.24625,94.48,1343,43.99,56.01,9.61,367300,15,16.88,3.12,7.19,31.25,11.56,13.75,1.25,1063,44.27,29.200001,39.09,0,86.81,9.77,24.40541,66.81303
"250250700007000091100",5137,1588,34.01,2.2,8.06,16.78,36.1,35.86,5.1,3.02,5.98,3.78,1.7,1.89,.82,5.29,5.98,4.72,16.88,10.33,5.35,18.01,11.15,68063,10.92077,96.79,1912,50.19,49.81,16.95,420300,0,8.47,14.78,10.48,15.19,31.32,19.76,0,1259,44.5,28.1,22.67,55.36,83.39,13.12,31.82792,54.25346
"250250700007000091200",3097,1165,32.45,3.87,7.68,11.11,27.56,31.78,6.01,11.24,3.35,9.7,4.38,3.61,.17,5.32,4.03,8.84,12.79,3.78,9.44,11.67,5.66,52681,22.31191,93.99,1292,42.23,57.77,9.83,415700,9.15,28.73,8.67,11.88,14.29,10.75,13.8,2.73,851,50.22,31.200001,64.56,15.94,85.48,2.13,22.98006,49.0731
"250250700007000091300",2043,599,38.23,1.88,4.39,15.29,14.41,8.74,22.7,5.84,3.01,13.02,3.67,19.2,4.01,3.51,0,1.17,7.85,7.68,4.34,0,4.01,30345,34.85071,86.98,716,32.05,67.95,16.34,386800,11.79,1.23,5.16,10.81,28.26,9.83,25.8,7.13,1186,69.53,50,82.91,100,80.52,1.96,20.90064,65.44298
"250250700007000091400",2306,777,36.16,0,11.08,6.58,28.74,12.91,11.33,11.45,11.71,2.19,3.86,6.95,0,6.31,1.16,9.91,2.32,15.96,6.05,4.38,6.43,40995,29.70512,96.91,870,31.15,68.85,10.69,255600,7.85,15.33,15.7,24.3,13.08,12.52,11.21,0,917,46.92,29.9,44.93,48.57,86.09,6.2,30.41807,53.91639
"250250700007000091500",5219,1482,47.57,2.41,4.62,13.24,24.99,17.91,16.67,7.22,5.33,3.37,2.56,3.64,7.35,6.14,3.64,3.51,16.8,6.61,6.07,6.48,4.58,43559,21.20916,86.23,1623,34.62,65.38,8.69,387500,15.38,14.85,12.51,8.59,11.66,23.54,11.88,1.59,950,42.82,28.700001,58.2,39.26,83.79,3.44,25.33751,61.47525
"250250700007000091600",3341,1058,43.76,.78,10.41,8.15,27.32,18.59,20.23,12.19,5.2,2.84,8.7,4.91,4.25,0,5.2,3.4,7.94,16.26,6.71,0,2.17,30489,29.12302,87.71,1136,25.8,74.2,6.87,405200,4.25,16.37,11.98,8.25,22.55,14.3,19.07,3.22,1101,65.98,38.599998,55.79,51.61,77.81,1.56,26.6088,70.57767
"250250700007000091700",2727,819,41.03,.67,4.77,6.61,15.3,10.78,8.55,4.27,2.69,7.57,16.12,4.52,2.93,8.55,3.3,9.4,9.04,15.63,5.62,1.59,.24,42218,14.2804,98.78,1016,27.47,72.53,19.39,395900,1.71,0,3.59,1.37,31.97,34.53,26.84,0,1332,66.17,41,64.89,75.68,66.21,0,57.09571,65.16319
"250250700007000091800",2854,903,39.2,.42,10.51,6.03,9.389999,6.53,9.3,10.96,4.43,2.88,4.98,9.3,5.54,4.65,3.1,9.63,7.75,18.38,3.43,2.55,3.1,41399,11.6328,92.14,1089,47.73,52.27,17.08,401900,0,9.7,4.96,21.34,20.69,28.88,12.28,2.16,1169,63.14,34,70.46,50,82.41,.32,31.53469,59.53048
"250250700007000091900",3658,1101,54.95,0,4.79,15.26,24.03,14.57,16.26,8.72,4.18,5.54,11.17,5,2.36,6.36,2.63,13.62,11.26,2.36,4.81,4.18,1.54,34358,29.87971,81.47,1256,37.69,62.31,12.34,407900,3.73,21.01,2.68,11.03,24.89,13.56,19.08,4.02,1116,72.31,48.5,67.08,58.06,81.78,7.9,37.53417,82.34008
"250250700007000092000",4783,1440,47.92,2.49,8.96,9.19,29.13,20.38,10.83,10.28,8.75,7.92,4.58,3.75,2.71,4.03,3.54,9.58,13.06,9.31,4.44,.9,6.32,41250,22.53728,94.44,1638,40.14,59.86,12.09,370300,3.59,23.44,7.66,9.09,9.81,16.39,26.56,3.47,1159,67.52,47.900002,73.92,46.72,78.34,7.17,33.97449,54.79824
"250250700007000092100",6585,2045,37.8,4.08,8.26,9.96,26.1,20.76,14.08,4.25,9,4.5,7.24,6.16,2.25,4.45,5.18,11.49,5.18,9.34,5.18,4.55,7.14,42899,30.50741,94.23,2448,37.9,62.1,16.46,373200,1.96,15.47,13.75,2.45,20.13,30.03,12.68,3.52,1203,65.2,41.200001,47.65,17.88,79.92,2.42,29.32579,56.60852
"250250700007000092200",3164,1103,27.2,2.79,4.19,10.12,37.15,40.19,13.96,6.17,3.9,1.81,8.43,6.53,1.45,6.17,3.35,6.44,7.8,13.78,9.16,2.99,8.07,47679,21.39697,93.38,1188,34.54,65.46,7.15,457100,8.12,5.65,10.87,9.42,10.29,20.43,23.48,11.74,1319,61.22,35.299999,60.44,0,87.81,2.75,34.45006,63.622
"250250700007000092300",2682,835,40,1.12,5.21,11.55,26.46,13.04,17.72,2.99,13.53,2.99,8.98,5.63,10.54,4.43,1.8,3.11,3.83,12.57,4.91,1.68,5.27,34176,24.22758,87.19,1012,39.04,60.96,17.49,424100,4.52,24.56,8.64,3.93,18.07,15.52,20.24,4.52,1115,65.81,44,54.61,34.55,85.42,4.33,28.4862,55.33184
"250250700007000092400",5428,1793,50.7,0,7.87,9.06,21.9,7.92,22.81,11.1,8.59,8.92,6.25,5.3,2.29,4.96,4.18,4.35,9.48,5.08,3.29,.95,2.45,24415,38.03182,86.67,2133,21.36,78.64,15.94,384200,16.31,27.3,10.35,8.23,11.7,6.17,16.31,3.62,738,69.58,42.700001,76.71,31.87,77.39,7.87,50.97642,77.91084
"250250700007000100100",5557,1555,60.71,.76,7.35,11.25,28.98,7.09,22.19,7.97,9.58,10.87,5.47,6.5,2.19,2.51,6.82,8.62,7.07,1.67,5.27,2.25,1.03,24717,29.09977,87.46,1804,19.04,80.96,13.8,289800,32.67,15.21,6.33,9.29,10.17,5.36,11.21,9.77,640,64.81,38.400002,56.3,64.29,83.02,3.51,27.22313,61.44754
"250250700007000100200",3316,835,60.12,1.04,7.43,10.8,25.15,10.94,13.89,13.89,.84,3.23,2.16,7.78,14.73,3.35,6.35,4.67,8.02,9.58,7.19,0,4.32,36822,36.0859,77.37,927,36.41,63.59,9.92,329200,0,23.92,7.34,18.83,21.66,14.88,13.37,0,999,77.59,38,59.56,25,82.64,10.31,31.81544,75.27141
"250250700007000100300",4563,1079,50.32,0,5.77,3.47,9.04,7.23,11.4,12.88,4.91,6.02,1.76,9.92,2.78,5.65,6.39,5.47,9.08,4.36,10.94,3.71,4.72,40673,21.762,85.82,1191,43.93,56.07,9.4,383300,9.28,4.45,0,6.96,36.56,18.38,24.37,0,1200,62.14,50,72.75,0,80.76,0,28.7311,63.79575
"250250700007000100400",5079,1487,37.19,2,9.64,9.47,20.53,20.19,8.27,7.33,6.25,6.05,4.57,6.59,5.38,3.97,4.98,5.78,12.64,13.58,8.61,2.08,3.9,45933,18.62626,94.42,1689,41.56,58.44,11.96,351900,8.28,3.62,5.37,3.85,15.17,38.51,25.2,0,1339,60.99,41.299999,63.51,10.81,83.29,6.02,28.38207,60.82474
"250250700007000100500",5718,1829,45,2.14,11,14.51,32.15,25.49,16.57,4.37,4.37,7.16,2.57,6.12,2.19,8.69,4.1,1.8,10.06,10.17,9.73,5.52,6.56,43935,16.77793,91.47,2164,37.23,62.77,15.48,446600,8.45,10.28,2,10.54,29.27,16.11,16.38,6.97,1160,57.49,37.299999,59.27,28.24,80.59,4.18,27.75446,56.96048
"250250700007000100601",5467,1781,30.71,.95,3.4,15.01,29.03,25.32,5.45,5.95,1.18,3.03,5.61,1.52,6.01,10.61,5.78,11.73,12.58,13.98,10.56,2.81,3.2,51948,8.743369,97.7,2110,40.93,59.07,15.59,345900,1.59,2.89,5.08,25.3,26.39,21.02,17.73,0,1143,51.52,32.299999,56.65,43.33,82.94,4.59,20.30364,48.3812
"250250700007000100602",2279,767,23.21,.93,5.61,16.54,28.88,30.03,0,4.3,8.34,4.43,6.91,5.87,7.3,5.22,7.69,2.87,9.13,16.56,10.56,2.87,7.95,49966,2.813966,89.83,870,59.32,40.68,11.84,368800,3.96,0,16.55,37.77,11.51,23.38,6.83,0,886,35.9,27.799999,52.58,22.76,82.08,13.03,20.06253,31.37051
"250250700007000100700",4986,2051,25.89,1.55,10.98,9.02,50.94,43.39,7.56,4.29,3.41,3.9,2.34,1.12,2.83,1.9,2.24,7.31,21.6,15.55,9.8,8.87,7.27,70033,5.475331,98.15,2128,55.92,44.08,3.62,378300,14.92,14.46,8.81,8.59,20.11,21.58,8.59,2.94,1040,25.55,25.200001,41.05,24.66,78.43,5.03,27.87879,52.76768
"250250700007000100800",5935,2445,27.57,2.12,7.47,10.11,34.83,34.08,16.56,5.11,2.99,4.58,4.95,2.54,2.7,6.38,3.19,7.65,13.62,9.28,7.28,4.91,8.26,50839,14.57456,96.32,2663,54.4,45.6,8.19,361600,15.01,7.55,4.34,7.84,21.81,9.07,34.37,0,1175,67.35001,43.400002,48.28,10.18,93.35,6.35,19.42713,57.9444
"250250700007000100900",4917,1576,31.28,.77,7.88,11.18,31.47,22.84,1.52,5.14,4.31,6.98,4.12,4.63,1.65,6.35,3.87,11.87,15.99,8.88,15.1,3.49,6.09,59731,4.555624,93.85,1668,45.88,54.12,5.52,347800,0,5.28,12.19,23.45,13.6,11.14,30.72,3.63,1167,61.43,32.599998,38.61,13.04,85.75,4.58,20.04523,43.2977
"250250700007000101001",5966,2022,35.26,2.88,13.63,11.27,37.93,15.16,13.7,6.63,4.8,9.15,4.06,1.98,2.37,.74,2.32,7.81,8.75,19.14,11.67,5.29,1.59,55106,19.3597,96.74,2109,52.92,47.08,4.13,325300,22.37,6.2,3.15,15.86,24.58,14.39,11.66,1.79,1025,46.32,29.1,45.17,45.5,85.54,10.9,25.93027,51.60912
"250250700007000101002",5512,1514,42.47,2.55,4.89,7.73,28.4,14.25,15.72,4.56,6.34,4.29,6.94,7.46,4.1,8.78,1.72,6.14,6.14,9.91,10.37,6.21,1.32,40296,26.41509,91.68,1825,44.45,55.55,17.04,291900,28.54,8.71,11.36,7.7,23.23,13.38,1.89,5.18,918,52.2,33.099998,56.82,44.93,81.46,6.42,23.33655,38.68853
"250250700007000101101",3182,927,45.42,.82,7,11.02,27.7,17.62,15.1,9.39,1.4,3.88,6.04,1.19,4.96,4.53,7.34,10.79,6.47,17.26,4.42,.43,6.8,46195,18.51037,94.61,1076,54.37,45.63,13.85,362800,4.75,0,5.5,15.5,21.5,22.75,21,9,1280,55.55,36.299999,91.54,0,80.19,13.76,41.2005,54.08548
"250250700007000101102",3657,1329,35.44,2.49,14.61,9.64,19.59,15.14,21.07,5.04,7,5.57,3.01,6.62,6.09,9.48,2.56,11.21,9.03,7,4.67,.68,.98,35907,27.72765,91.65,1632,28.52,71.48,18.57,403600,1.84,15.91,1.19,6.06,23.16,18.07,23.48,10.28,1275,72.84,50,75.8,22.45,76.15,4.21,30.8723,67.86983
