tractid90,totalpop,households,hhfam,hhchild,pcthhchild,popu25,popuempl,ind_finance,ind_professional,pctind_finance,pctind_professional,occ_profmanage,pctocc_profmanage,inc_0_5K,inc_5K_10K,inc_50K_55K,inc_55K_60K,inc_60K_75K,inc_75K_100K,inc_100K_125K,inc_125K_150K,inc_150K_more,pctinc_0_5K,pctinc_5K_10K,pctinc_50K_55K,pctinc_55K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,publicassist,pctpublicassist,units,unitsocc,own,rent,pctown,pctrent,vacant,pctvacant,medianvalue,unitsrent,rent_0_300,rent_300_600,rent_600_750,rent_750_1000,rent_1000_more,pctrent_0_300,pctrent_300_600,pctrent_600_750,pctrent_750_1000,pctrent_1000_more,medianrent,medianpctincomerent,unitsmortgage,inc_mortgage_30_more,inc_nomortgage_30_more,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,popupov,poverty,pctpoverty,popu5,sameres,pctsameres,units_newres,pctunits_newres,college,pctcollege,inc_10K_15K,inc_15K_20K,inc_20K_25K,inc_25K_30K,inc_30K_35K,inc_35K_40K,inc_40K_45K,inc_45K_50K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,incomerent_30_more,pctincomerent_30_more
2.503e+10,2093,1020,1552,715,"36.28",1274,569,85,146,"14.94","25.66",78,"13.71",80,90,22,34,74,39,21,6,4,"8.5","9.56","2.34","3.61","7.86","4.14","2.23","0.64","0.43",18655,288,"30.61",1064,1001,5,996,"0.5","99.5",63,"5.92",0,987,368,323,80,133,83,"37.28","32.73","8.11","13.48","8.41",346,23.3,0,0,0,"NA","NA",1964,702,"35.74",1877,1250,"66.6",304,"10.4919.88",71,"4.630.94",171,150,69,50,41,31,23,35,"9.258.93","9.256.7","4.043.29","2.762.55","2.441.91","1.811.49","1.381.06","1.382.34",257,"6.8919.15"
2.503e+10,799,351,694,261,"32.06",584,408,39,119,"9.56","29.17",89,"21.81",16,16,14,15,47,49,28,24,8,"4.86","4.86","4.26","4.56","14.29","14.89","8.51","7.29","2.43",57198,31,"9.42",382,339,129,210,"38.05","61.95",43,"11.26",195884,210,13,20,21,35,121,"6.19","9.52","10","16.67","57.62",1085,24.3,53,23,16,"22.33","15.53",814,101,"12.41",754,473,"62.73",129,"10.6227.43",44,"4.453.08",16,14,8,14,18,13,18,12,"2.432.43","2.431.82","1.221.22","1.223.04","3.651.82","1.222.74","2.742.74","2.431.22",69,"4.2928.57"
2.503e+10,603,315,324,159,"24.57",469,324,21,70,"6.48","21.6",76,"23.46",46,43,4,17,65,50,13,0,2,"13.11","12.25","1.14","4.84","18.52","14.25","3.7","0","0.57",40593,54,"15.38",373,329,80,249,"24.32","75.68",44,"11.8",243295,249,35,41,32,54,88,"14.06","16.47","12.85","21.69","35.34",815,20.3,0,0,6,"0","23.08",647,188,"29.06",617,264,"42.79",215,"46.518.84",109,"21.321.92",16,14,8,15,22,11,13,13,"2.282.28","2.281.71","1.141.14","1.143.13","3.72.56","1.991.14","1.142.56","2.281.42",93,"13.6523.69"
2.503e+10,504,251,296,89,"15.7",476,462,54,200,"11.69","43.29",186,"40.26",31,29,9,23,28,27,32,17,20,"9.97","9.32","2.89","7.4","9","8.68","10.29","5.47","6.43",49804,8,"2.57",372,268,100,168,"37.31","62.69",104,"27.96",181090,168,9,20,31,51,57,"5.36","11.9","18.45","30.36","33.93",939,26.3,15,0,0,"0","0",567,99,"17.46",537,211,"39.29",204,"47.0129.1",231,"29.8318.7",12,12,10,5,6,13,15,23,"1.931.93","1.931.93","1.611.61","1.290.32","01.93","2.251.93","1.932.89","3.224.18",43,"5.3620.24"
2.503e+10,2026,1192,1062,284,"13.93",1668,951,133,342,"13.99","35.96",467,"49.11",173,164,37,37,40,64,51,33,149,"14.19","13.45","3.04","3.04","3.28","5.25","4.18","2.71","12.22",25319,104,"8.53",1359,1202,221,981,"18.39","81.61",157,"11.55",0,981,147,141,61,102,530,"14.98","14.37","6.22","10.4","54.03",1077,31.5,0,0,0,"NA","NA",2039,707,"34.67",1947,1273,"65.38",688,"25.2132.03",608,"20.7415.71",87,91,90,68,67,41,19,6,"3.613.53","3.613.86","4.273.12","2.383.2","3.531.97","1.641.72","1.560","0.080.41",406,"8.4632.93"
2.503e+10,3066,1116,2488,1008,"33.02",2081,1133,132,161,"11.65","14.21",149,"13.15",133,132,24,17,72,71,36,16,51,"12.08","11.99","2.18","1.54","6.54","6.45","3.27","1.45","4.63",23125,224,"20.35",1230,1106,58,1048,"5.24","94.76",124,"10.08",409947,1020,218,220,114,191,276,"20.8","20.99","10.88","18.23","26.34",786,31.1,5,0,0,"0","0",2916,832,"28.53",2906,1607,"55.3",522,"22.9724.23",257,"7.834.52",124,114,65,46,61,53,55,33,"5.725.54","5.724.63","3.542.36","1.632.54","2.912.63","2.542.27","2.272.72","2.270.73",491,"12.0234.83"
2.503e+10,3337,1741,1120,226,"6.61",2773,2411,374,819,"15.51","33.97",1174,"48.69",46,56,37,53,140,171,170,136,380,"2.58","3.14","2.07","2.97","7.84","9.57","9.52","7.61","21.28",71578,168,"9.41",2065,1769,613,1156,"34.65","65.35",296,"14.33",635240,1150,109,113,64,108,756,"9.43","9.78","5.54","9.34","65.4",1278,30.9,96,15,0,"13.39","0",3417,557,"16.3",3368,1187,"35.24",1198,"32.6235.1",1543,"30.824.85",135,116,55,71,51,55,67,48,"3.863.7","3.862.63","1.341.74","2.021.96","1.90.95","0.732.35","2.351.4","1.341.34",610,"18.8633.91"
2.503e+10,1795,557,1452,594,"34.64",1064,644,65,102,"10.09","15.84",44,"6.83",38,41,24,5,41,22,19,0,0,"7.04","7.59","4.44","0.93","7.59","4.07","3.52","0","0",26788,173,"32.04",577,529,0,529,"0","100",48,"8.32",0,529,126,135,85,143,40,"23.82","25.52","16.07","27.03","7.56",610,25.3,0,0,0,"NA","NA",1638,496,"30.28",1588,1097,"69.08",222,"2.6539.32",25,"1.321.03",69,66,47,31,36,40,31,32,"6.486.3","6.485.74","5.193.52","2.593.15","3.153.52","3.523.89","3.72.04","2.413.52",185,"10.9624.01"
2.503e+10,5810,2547,3491,1457,"25.08",3995,3259,401,1085,"12.3","33.29",1271,"39",104,115,142,138,227,254,187,109,289,"4.08","4.52","5.58","5.42","8.92","9.98","7.34","4.28","11.35",52893,444,"17.44",2798,2547,566,1981,"22.22","77.78",251,"8.97",538992,1971,325,317,142,239,948,"16.41","16","7.17","12.06","47.85",957,26.1,27,13,7,"31.71","17.07",5783,1175,"20.32",5552,2294,"41.32",1561,"31.829.49",1600,"24.8615.19",200,168,60,94,116,90,132,121,"4.013.85","4.012.59","1.11.26","1.372.32","2.711.85","1.611.92","2.043.14","2.831.92",780,"10.5528.82"
2.503e+10,2400,1280,1001,347,"14.78",1869,1898,234,723,"12.33","38.09",1089,"57.38",10,12,38,45,132,193,127,122,353,"0.8","0.96","3.03","3.58","10.51","15.37","10.11","9.71","28.11",95755,45,"3.58",1421,1298,460,838,"35.44","64.56",123,"8.66",751095,826,23,37,45,76,645,"2.76","4.44","5.4","9.11","77.34",1527,26,32,10,17,"14.71","25",2348,107,"4.56",2281,842,"36.91",826,"31.2832.36",1216,"35.929.16",29,27,19,18,32,42,30,30,"1.191.11","1.190.96","0.80.72","0.720.72","0.81.75","1.911.43","1.430.96","1.041.35",288,"16.3118.23"
2.503e+10,2146,1074,1307,509,"23.16",1488,1350,203,450,"15.04","33.33",573,"42.44",25,29,49,29,66,113,102,88,207,"2.3","2.67","4.5","2.67","6.07","10.39","9.38","8.09","19.03",65019,45,"4.14",1163,1056,330,726,"31.25","68.75",107,"9.2",813300,726,65,78,64,107,413,"8.95","10.74","8.82","14.74","56.89",1134,25.7,65,32,0,"43.84","0",2171,258,"11.88",2086,803,"38.49",687,"24.7240.34",763,"27.7623.52",55,54,38,17,49,54,46,66,"2.572.48","2.572.39","2.31.19","0.461.1","1.383.12","3.41.56","1.562.67","2.763.31",219,"2.8927.27"
2.503e+10,3274,1816,1456,472,"14.45",2226,2131,248,759,"11.64","35.62",1178,"55.28",42,49,52,74,136,217,113,84,260,"2.43","2.84","3.01","4.28","7.87","12.56","6.54","4.86","15.05",56825,181,"10.47",2051,1774,328,1446,"18.49","81.51",277,"13.51",514929,1437,165,185,128,214,745,"11.41","12.79","8.85","14.8","51.52",1048,28.4,22,0,6,"0","21.43",3258,474,"14.55",3116,1381,"44.32",1129,"28.9234.72",1202,"30.7723.23",102,98,85,80,77,88,93,79,"3.012.89","3.012.66","2.432.49","2.492.14","2.032.43","2.492.6","2.662.72","2.552.03",637,"14.829.25"
2.503e+10,2840,1386,1418,666,"23.42",1906,1718,176,559,"10.24","32.54",708,"41.21",60,64,49,40,118,159,155,109,85,"4.4","4.69","3.59","2.93","8.65","11.66","11.36","7.99","6.23",53578,200,"14.66",1527,1343,253,1090,"18.84","81.16",184,"12.05",407452,1090,176,166,66,111,571,"16.15","15.23","6.06","10.18","52.39",1048,26.1,13,6,0,"30","0",2844,572,"20.11",2699,1337,"49.54",753,"26.1429.93",814,"27.9614.74",98,91,50,21,58,70,79,58,"3.673.52","3.673.01","2.421.25","0.441.1","1.392.86","3.082.05","2.133.67","3.081.17",368,"10.3723.39"
2.503e+10,1807,928,639,155,"7.67",1596,1414,122,556,"8.63","39.32",623,"44.06",58,59,54,106,111,140,49,39,85,"5.4","5.49","5.03","9.87","10.34","13.04","4.56","3.63","7.91",54208,77,"7.17",1142,985,169,816,"17.16","82.84",157,"13.75",295162,816,23,59,95,160,478,"2.82","7.23","11.64","19.61","58.58",1144,28.5,17,7,0,"24.14","0",1987,429,"21.59",1944,585,"30.09",601,"26.0934.92",723,"25.7519.55",65,57,26,35,55,43,44,51,"3.072.98","3.072.23","1.41.02","0.842.42","3.072.05","1.862.14","2.141.96","2.052.7",359,"4.5339.46"
2.503e+10,742,372,237,93,"12.74",534,256,8,127,"3.12","49.61",129,"50.39",49,54,5,2,0,33,0,0,13,"13.46","14.84","1.37","0.55","0","9.07","0","0","3.57",12320,163,"44.78",433,384,10,374,"2.6","97.4",49,"11.32",0,374,134,116,25,41,57,"35.83","31.02","6.68","10.96","15.24",332,29.9,0,0,0,"NA","NA",702,356,"50.71",703,260,"36.98",230,"16.6743.23",148,"11.0516.67",92,71,0,7,19,8,6,5,"12.9112.36","12.916.59","00","01.92","2.752.47","2.20","01.65","1.370",182,"14.4434.22"
2.503e+10,1683,529,822,446,"30.03",1010,431,7,109,"1.62","25.29",91,"21.11",34,43,2,3,32,28,16,6,0,"7.33","9.27","0.43","0.65","6.9","6.03","3.45","1.29","0",15711,173,"37.28",780,545,9,536,"1.65","98.35",235,"30.13",0,515,198,165,22,38,92,"36.94","30.78","4.1","7.09","17.16",324,27.1,0,0,0,"NA","NA",1485,865,"58.25",1400,608,"43.43",293,"13.7640",224,"12.1810",110,89,12,9,21,12,28,20,"12.0711.64","12.077.11","1.940.65","01.94","2.81.72","1.291.29","1.514.53","3.660.65",164,"15.6714.93"
2.503e+10,314,140,251,117,"41.64",182,71,0,13,"0","18.31",9,"12.68",8,8,0,7,11,7,4,0,0,"6.78","6.78","0","5.93","9.32","5.93","3.39","0","0",30743,75,"63.56",134,124,31,93,"25","75",10,"7.46",0,90,16,17,11,18,29,"17.2","18.28","11.83","19.35","31.18",665,33,0,0,0,"NA","NA",281,71,"25.27",281,160,"56.94",76,"30.6530.65",13,"7.140",6,7,11,16,23,11,0,0,"2.542.54","2.543.39","4.245.08","5.088.47","10.179.32","9.320","00","00",59,"24.7338.71"
2.503e+10,1585,442,1417,621,"39.03",879,552,50,101,"9.06","18.3",104,"18.84",23,27,19,36,39,49,34,19,14,"5.05","5.93","4.18","7.91","8.57","10.77","7.47","4.18","3.08",43948,158,"34.73",509,445,130,315,"29.21","70.79",64,"12.57",245077,301,34,39,30,50,148,"11","12.62","9.71","16.18","47.9",1000,30,38,8,0,"13.33","0",1591,493,"30.99",1378,820,"59.51",240,"31.2422.7",61,"5.231.71",55,48,17,8,7,17,29,14,"6.155.93","6.154.4","2.421.32","0.661.1","1.320.22","03.74","3.962.42","2.20.88",142,"10.3635.6"
2.503e+10,2403,738,2354,1156,"45.39",1209,598,95,160,"15.89","26.76",97,"16.22",42,48,45,30,46,85,18,10,0,"5.61","6.42","6.02","4.01","6.15","11.36","2.41","1.34","0",31312,218,"29.14",822,674,86,588,"12.76","87.24",148,"18",237056,560,138,135,61,102,124,"23.67","23.16","10.46","17.5","21.27",583,25,14,0,9,"0","33.33",2547,1226,"48.14",2284,1179,"51.62",312,"24.1822.11",76,"4.142.15",95,90,56,27,40,22,44,48,"6.426.28","6.425.61","4.952.54","0.942.67","3.342.01","1.61.34","1.64.28","3.882.54",173,"623.67"
2.503e+10,1578,532,1319,731,"50.03",670,319,16,116,"5.02","36.36",29,"9.09",73,75,13,10,46,11,10,8,0,"14.12","14.51","2.51","1.93","8.9","2.13","1.93","1.55","0",14789,221,"42.75",682,609,22,587,"3.61","96.39",73,"10.7",0,587,216,193,53,90,35,"36.8","32.88","9.03","15.33","5.96",401,29.8,0,0,0,"NA","NA",1461,803,"54.96",1273,887,"69.68",246,"23.3217.08",25,"2.091.64",90,78,31,14,14,15,17,14,"8.98.51","8.96.19","3.682.32","1.351.35","1.161.55","1.551.35","1.351.93","1.740.97",268,"9.3736.29"
2.503e+10,4484,1835,3700,1903,"42.62",2450,1368,72,601,"5.26","43.93",277,"20.25",231,229,34,70,194,96,33,11,0,"12.83","12.72","1.89","3.89","10.77","5.33","1.83","0.61","0",21678,567,"31.48",1956,1832,89,1743,"4.86","95.14",124,"6.34",189823,1707,456,442,195,328,285,"26.39","25.58","11.28","18.98","16.49",576,27.8,16,0,17,"0","22.08",4461,1574,"35.28",3952,2487,"62.93",701,"15.2822.98",184,"3.843.67",216,191,91,74,83,98,102,48,"6.115.89","6.114.5","2.832.22","1.892.22","2.332.28","2.223.22","3.222.44","2.050.61",694,"8.132.06"
2.503e+10,1111,372,937,444,"39.36",560,284,19,84,"6.69","29.58",71,"25",56,56,2,0,36,29,18,7,0,"15.26","15.26","0.54","0","9.81","7.9","4.9","1.91","0",14547,151,"41.14",463,364,0,364,"0","100",99,"21.38",0,364,106,98,33,55,72,"29.12","26.92","9.07","15.11","19.78",508,28.6,0,0,0,"NA","NA",1118,534,"47.76",1022,652,"63.8",185,"33.2417.58",36,"0.715.71",60,53,18,0,4,15,9,4,"8.457.9","8.455.99","3.541.36","00","01.09","1.362.72","2.450","0.270.82",141,"2.7535.99"
2.503e+10,590,323,427,170,"28.72",403,162,27,77,"16.67","47.53",35,"21.6",17,23,0,11,11,16,0,1,6,"5.4","7.3","0","3.49","3.49","5.08","0","0.32","1.9",18056,145,"46.03",349,334,21,313,"6.29","93.71",15,"4.3",0,313,109,96,23,39,46,"34.82","30.67","7.35","12.46","14.7",355,27.8,0,0,0,"NA","NA",592,175,"29.56",566,277,"48.94",185,"17.9637.43",35,"3.475.21",69,63,39,20,3,20,16,0,"11.1110.79","11.118.89","6.675.71","5.081.27","00.95","0.955.4","5.080","00",95,"3.8326.52"
2.503e+10,2736,884,2621,1429,"48.64",1286,647,105,274,"16.23","42.35",145,"22.41",66,71,56,30,37,80,27,13,23,"7.35","7.91","6.24","3.34","4.12","8.91","3.01","1.45","2.56",31288,382,"42.54",1048,959,6,953,"0.63","99.37",89,"8.49",0,953,319,275,56,94,209,"33.47","28.86","5.88","9.86","21.93",474,24.6,0,0,0,"NA","NA",2938,1234,"42",2552,1116,"43.73",669,"27.1142.65",155,"7.084.98",108,95,43,46,69,68,36,28,"6.125.9","6.124.45","2.672.12","1.893.23","3.793.9","3.793.79","3.560.45","0.782.34",260,"4.6222.67"
2.503e+10,3351,1474,1382,467,"14.83",1894,1934,169,789,"8.74","40.8",544,"28.13",71,69,59,104,147,230,107,54,53,"5.08","4.94","4.22","7.44","10.52","16.45","7.65","3.86","3.79",54589,67,"4.79",1489,1399,187,1212,"13.37","86.63",90,"6.04",284468,1200,40,80,113,190,777,"3.3","6.6","9.32","15.68","64.11",1241,31.6,13,0,0,"0","0",3149,789,"25.06",3049,868,"28.47",933,"34.8131.88",633,"21.0712.35",53,61,76,64,67,50,71,62,"1.931.86","1.932.43","3.082.36","1.932.65","2.861.93","1.721.86","1.933.15","2.791.65",615,"11.1439.6"
2.503e+10,4891,2151,3072,1246,"25.48",3081,2284,236,1153,"10.33","50.48",693,"30.34",114,128,84,84,182,193,111,47,34,"5.29","5.93","3.89","3.89","8.44","8.95","5.15","2.18","1.58",36242,363,"16.83",2300,2151,187,1964,"8.69","91.31",149,"6.48",560202,1944,270,269,133,223,1049,"13.8","13.75","6.8","11.4","53.63",1078,32.4,12,0,0,"0","0",4755,1142,"24.02",4570,1960,"42.89",1095,"25.7625.15",984,"16.9415",234,211,118,95,136,175,131,80,"5.525.33","5.524.27","3.062.41","1.992.41","2.63.71","3.854.27","4.131.95","1.91.81",1021,"9.5642.64"
2.503e+10,3663,1271,1891,628,"17.14",2565,1729,100,708,"5.78","40.95",613,"35.45",54,56,48,84,161,158,83,38,47,"4.16","4.32","3.7","6.48","12.41","12.18","6.4","2.93","3.62",48525,136,"10.49",1429,1271,311,960,"24.47","75.53",158,"11.06",228145,960,67,80,64,107,644,"6.98","8.33","6.67","11.15","67.08",1200,29.8,134,36,0,"26.87","0",2744,351,"12.79",3483,938,"26.93",934,"44.0629.43",700,"14.8512.44",78,75,59,60,65,50,80,100,"3.082.93","3.082.7","2.392.16","1.932.7","3.012","1.772.08","2.243.93","3.863.86",469,"8.0240.83"
2.503e+10,3412,980,3007,1486,"43.55",1701,1221,89,491,"7.29","40.21",215,"17.61",47,51,54,13,99,105,82,46,27,"4.71","5.11","5.41","1.3","9.92","10.52","8.22","4.61","2.71",44732,419,"41.98",1432,980,156,824,"15.92","84.08",452,"31.56",271635,815,309,254,27,45,180,"37.91","31.17","3.31","5.52","22.09",422,19.2,76,35,0,"46.05","0",3368,912,"27.08",3099,1510,"48.73",489,"25.8224.08",196,"7.414.12",82,78,55,51,62,38,39,72,"4.214.01","4.213.61","3.112.4","1.93.21","3.712.51","2.21.6","1.62.3","2.714.51",221,"4.0523.07"
2.503e+10,4427,1670,3438,1639,"37.02",2628,1321,194,429,"14.69","32.48",250,"18.93",179,187,57,59,198,87,20,6,39,"10.69","11.17","3.41","3.52","11.83","5.2","1.19","0.36","2.33",20502,636,"37.99",1858,1670,176,1494,"10.54","89.46",188,"10.12",218876,1494,452,414,137,229,262,"30.25","27.71","9.17","15.33","17.54",440,27.5,70,32,20,"32.32","20.2",4393,1813,"41.27",4063,2187,"53.83",847,"18.5632.16",131,"2.632.36",253,212,68,68,59,54,63,64,"7.717.41","7.714.96","2.032.03","2.032.03","1.971.55","1.431.79","1.791.97","1.911.91",568,"7.3630.66"
2.503e+10,1818,687,1481,669,"36.12",1023,810,59,354,"7.28","43.7",265,"32.72",8,16,15,11,115,65,53,38,59,"1.11","2.23","2.09","1.53","15.99","9.04","7.37","5.29","8.21",49315,153,"21.28",831,713,269,444,"37.73","62.27",118,"14.2",216203,443,74,66,17,29,256,"16.7","14.9","3.84","6.55","57.79",1196,26.7,109,45,0,"37.82","0",1796,519,"28.9",1666,684,"41.06",464,"33.5231.56",313,"19.0611.53",78,74,51,26,28,34,24,23,"5.565.29","5.564.73","4.172.92","2.091.53","1.392.5","2.642.09","1.951.39","1.391.81",205,"1.5844.7"
2.503e+10,2399,766,1894,912,"38.19",1503,926,46,293,"4.97","31.64",197,"21.27",41,47,26,41,45,51,28,31,80,"5.42","6.22","3.44","5.42","5.95","6.75","3.7","4.1","10.58",36879,170,"22.49",843,763,171,592,"22.41","77.59",80,"9.49",217807,590,85,102,82,138,182,"14.36","17.23","13.85","23.31","30.74",791,25.3,21,9,0,"18","0",2160,567,"26.25",2193,1250,"57",369,"22.5425.82",231,"12.572.79",88,78,32,32,48,32,35,20,"5.955.69","5.954.37","2.651.59","0.933.31","4.12.25","1.852.38","2.382.25","1.850.79",265,"9.4635.3"
2.503e+10,743,275,639,300,"41.67",457,328,73,75,"22.26","22.87",76,"23.17",6,7,14,4,40,15,19,13,13,"2.42","2.82","5.65","1.61","16.13","6.05","7.66","5.24","5.24",47437,11,"4.44",301,252,76,176,"30.16","69.84",49,"16.28",155958,155,4,10,14,24,103,"2.27","5.68","7.95","13.64","58.52",1251,24.8,6,6,0,"35.29","0",720,137,"19.03",654,418,"63.91",115,"22.2223.41",37,"6.351.75",16,15,7,11,29,18,10,10,"3.233.23","3.232.82","2.020.81","04.44","6.055.65","5.242.02","2.022.02","2.022.02",53,"11.9318.18"
2.503e+10,3713,1398,3221,1496,"40.29",2293,1390,160,505,"11.51","36.33",367,"26.4",102,103,64,82,117,122,100,36,48,"7.73","7.8","4.85","6.21","8.86","9.24","7.58","2.73","3.64",34889,329,"24.92",1576,1425,338,1087,"23.72","76.28",151,"9.58",195349,1043,177,183,103,172,408,"16.76","17.33","9.75","16.29","38.64",907,25.8,146,41,14,"18.47","6.31",3713,917,"24.7",3385,1988,"58.73",537,"16.2121.47",317,"9.24.62",110,100,69,92,86,27,34,30,"4.244.09","4.243.33","2.52.73","2.884.09","4.551.97","1.440.61","0.681.89","1.590.68",390,"9.2827.65"
2.503e+10,2914,1164,2152,968,"33.05",1720,1106,119,406,"10.76","36.71",276,"24.95",37,49,56,78,112,122,57,70,43,"2.99","3.96","4.53","6.31","9.05","9.86","4.61","5.66","3.48",44889,337,"27.24",1322,1171,280,891,"23.91","76.09",151,"11.42",213173,863,148,156,93,156,310,"16.61","17.51","10.44","17.51","34.79",743,27.4,86,48,0,"43.64","0",2881,647,"22.46",2756,1421,"51.56",619,"21.0131.85",266,"9.775.7",141,133,72,8,32,78,67,81,"5.825.58","5.824.93","4.21.62","00.65","0.891.7","1.864.45","4.281.13","1.864.69",370,"5.9535.58"
2.503e+10,3292,1187,2870,1251,"38.18",1933,1511,129,535,"8.54","35.41",356,"23.56",19,28,55,49,99,139,136,80,56,"1.58","2.34","4.59","4.09","8.26","11.59","11.34","6.67","4.67",51147,192,"16.01",1334,1153,283,870,"24.54","75.46",181,"13.57",275734,863,101,127,109,184,342,"11.7","14.72","12.63","21.32","39.63",897,28.2,35,22,0,"39.29","0",3260,640,"19.63",2959,1528,"51.64",477,"14.9226.45",379,"14.595.02",99,88,50,64,71,63,52,50,"4.174.09","4.173.17","2.092.09","2.173.17","3.52.42","2.093.17","31.33","1.582.59",397,"8.5737.43"
2.503e+10,3188,1163,2585,973,"30.47",2126,1133,123,419,"10.86","36.98",390,"34.42",56,55,54,32,139,111,87,44,38,"5.37","5.28","5.18","3.07","13.34","10.65","8.35","4.22","3.65",48846,187,"17.95",1258,1139,382,757,"33.54","66.46",119,"9.46",259514,757,91,116,102,172,276,"12.02","15.32","13.47","22.72","36.46",962,28.2,64,45,12,"44.12","11.76",2940,725,"24.66",2931,1559,"53.19",443,"18.2620.63",200,"5.793.62",55,53,41,62,96,37,25,60,"2.692.59","2.692.4","2.211.73","1.444.51","5.663.55","2.980.58","0.581.82","2.213.55",316,"7.2734.48"
2.503e+10,4628,1828,3997,1757,"38.01",2679,1512,170,495,"11.24","32.74",200,"13.23",158,162,45,13,158,161,45,32,66,"8.79","9.01","2.5","0.72","8.79","8.95","2.5","1.78","3.67",30258,482,"26.81",2197,1852,149,1703,"8.05","91.95",345,"15.7",334196,1678,411,403,186,312,367,"24.13","23.66","10.92","18.32","21.55",652,29,0,0,0,"0","0",4586,1439,"31.38",4248,2296,"54.05",864,"24.7821.87",246,"4.824.37",190,160,75,143,145,93,93,60,"5.395.17","5.393.5","1.562.61","3.344.62","5.122.95","2.52.67","2.612.56","2.221.11",747,"17.7926.07"
2.503e+10,4340,1450,3774,1607,"37.03",2510,1747,234,561,"13.39","32.11",353,"20.21",83,83,45,93,182,177,94,39,121,"5.7","5.7","3.09","6.38","12.49","12.15","6.45","2.68","8.3",51871,368,"25.26",1713,1450,382,1068,"26.34","73.66",263,"15.35",374300,1051,157,160,86,144,504,"14.7","14.98","8.05","13.48","47.19",973,24.6,40,8,0,"20","0",4315,1018,"23.59",3958,2211,"55.86",606,"12.6229.17",314,"8.843.67",82,83,76,63,60,61,60,55,"2.882.75","2.882.81","2.812.4","2.132.2","2.261.85","1.722.47","2.471.65","1.722.06",441,"10.3930.9"
2.503e+10,2009,664,2011,939,"44.63",1078,711,42,240,"5.91","33.76",134,"18.85",34,36,12,4,80,56,25,31,27,"5.21","5.52","1.84","0.61","12.27","8.59","3.83","4.75","4.14",32169,171,"26.23",829,689,106,583,"15.38","84.62",140,"16.89",245077,573,144,128,33,55,213,"24.7","21.96","5.66","9.43","36.54",667,23.8,3,0,0,"0","0",2097,537,"25.61",1868,806,"43.15",368,"44.419",61,"4.820.83",51,53,46,56,88,38,10,4,"3.993.83","3.994.14","4.292.76","1.846.75","8.594.91","4.141.69","1.530","0.150.46",213,"8.9227.62"
2.503e+10,2962,955,2509,1194,"41.65",1498,1108,126,430,"11.37","38.81",341,"30.78",61,62,9,51,118,83,89,56,34,"6.5","6.6","0.96","5.43","12.57","8.84","9.48","5.96","3.62",40382,230,"24.49",1091,930,171,759,"18.39","81.61",161,"14.76",245077,743,127,130,71,120,294,"16.73","17.13","9.35","15.81","38.74",884,23.8,8,4,0,"26.67","0",2849,944,"33.13",2511,1583,"63.04",478,"27.6323.76",172,"6.485.01",67,67,72,63,30,44,27,7,"3.623.51","3.623.51","3.514.15","4.582.13","1.172.02","2.132.56","2.450.43","0.430.32",282,"2.3734.78"
2.503e+10,1324,450,1190,530,"41.25",766,438,40,198,"9.13","45.21",116,"26.48",22,24,11,3,16,31,45,15,12,"5.49","5.99","2.74","0.75","3.99","7.73","11.22","3.74","2.99",29589,116,"28.93",527,438,150,288,"34.25","65.75",89,"16.89",324571,288,39,49,43,72,86,"13.54","17.01","14.93","25","29.86",720,33.8,29,0,0,"0","0",1278,397,"31.06",1201,560,"46.63",200,"14.8430.82",150,"13.056.53",41,39,36,42,23,12,14,17,"5.244.99","5.244.49","3.745.24","6.234.24","3.242.49","2.490.5","0.752.74","2.491.75",149,"9.0342.71"
2.503e+10,1511,409,1414,792,"52.21",700,423,67,89,"15.84","21.04",46,"10.87",9,13,22,21,23,79,23,17,12,"2.49","3.6","6.09","5.82","6.37","21.88","6.37","4.71","3.32",53278,132,"36.57",437,391,121,270,"30.95","69.05",46,"10.53",207291,270,21,30,31,53,135,"7.78","11.11","11.48","19.63","50",1005,29.9,11,7,8,"23.33","26.67",1517,417,"27.49",1291,638,"49.42",217,"30.6924.81",19,"20.71",43,35,4,3,9,16,12,18,"6.095.82","6.093.6","0.830.28","00.83","1.391.11","1.113.32","3.320","0.834.16",134,"7.7841.85"
2.503e+10,1999,552,1834,896,"44.09",985,698,43,170,"6.16","24.36",36,"5.16",40,40,34,43,51,50,43,6,13,"6.86","6.86","5.83","7.38","8.75","8.58","7.38","1.03","2.23",43920,130,"22.3",645,582,159,423,"27.32","72.68",63,"9.77",226006,423,29,51,65,110,168,"6.86","12.06","15.37","26","39.72",813,26.2,11,8,24,"12.7","38.1",2032,682,"33.56",1742,793,"45.52",336,"29.7328.01",46,"1.323.35",41,39,21,8,21,39,55,40,"3.63.43","3.63.09","2.571.03","01.37","1.891.72","1.724.97","5.154.29","3.952.92",198,"5.241.61"
