tractid90,totalpop,households,hhfam,hhchild,pcthhchild,popu25,popuempl,ind_finance,ind_professional,pctind_finance,pctind_professional,occ_profmanage,pctocc_profmanage,college,pctcollege,inc_0_5K,inc_5K_10K,inc_10K_15K,inc_15K_20K,inc_20K_25K,inc_25K_30K,inc_30K_35K,inc_35K_40K,inc_40K_45K,inc_45K_50K,inc_50K_55K,inc_55K_60K,inc_60K_75K,inc_75K_100K,inc_100K_125K,inc_125K_150K,inc_150K_more,pctinc_0_5K,pctinc_5K_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_55K,pctinc_55K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,poverty,pctpoverty,publicassist,pctpublicassist,units,unitsocc,own,rent,pctown,pctrent,vacant,pctvacant,medianvalue,unitsrent,rent_0_300,rent_300_600,rent_600_750,rent_750_1000,rent_1000_more,pctrent_0_300,pctrent_300_600,pctrent_600_750,pctrent_750_1000,pctrent_1000_more,medianrent,incomerent_30_more,pctincomerent_30_more,medianpctincomerent,unitsmortgage,inc_mortgage_30_more,inc_nomortgage_30_more,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,popupov,popu5,sameres,pctsameres,units_newres,pctunits_newres
"25021406102",5650,1870,5210,2168,38.88,3605,3000,365,832,12.17,27.73,1339,44.63,1832,50.82,16,17,25,25,17,7,17,27,32,33,52,40,151,188,234,201,767,.86,.92,1.35,1.35,.92,.38,.92,1.45,1.73,1.78,2.81,2.16,8.16,10.16,12.64,10.86,41.44,128395,74,1.33,43,2.32,1893,1863,1626,237,87.28,12.72,30,1.58,453081,225,34,30,8,13,140,14.35,12.66,3.38,5.49,59.07,1153,78,32.91,24,1193,245,23,17.17,1.61,5576,5199,3834,73.74,599,32.15
"25021407100",7613,2749,6773,2581,33.9,5056,4301,349,1077,8.11,25.04,1548,35.99,1735,34.31,16,20,49,47,44,64,61,45,66,97,73,103,277,528,413,345,517,.58,.72,1.77,1.7,1.59,2.31,2.2,1.63,2.39,3.51,2.64,3.72,10.01,19.08,14.93,12.47,18.68,94103,179,2.36,97,3.51,2832,2749,2008,741,73.04,26.96,83,2.93,318511,706,37,41,29,48,550,5.04,5.59,3.95,6.54,74.93,1392,184,25.06,23.9,1483,446,40,25.54,2.29,7576,6938,4295,61.91,1253,45.58
"25021408101",5934,1850,5489,2395,40.36,3737,3063,256,724,8.36,23.64,1287,42.02,1453,38.88,17,20,39,36,25,31,36,40,25,23,39,27,120,258,355,279,464,.93,1.09,2.12,1.96,1.36,1.69,1.96,2.18,1.36,1.26,2.12,1.47,6.54,14.05,19.34,15.2,25.27,112062,119,2.05,48,2.61,1891,1850,1610,240,87.03,12.97,41,2.17,328136,227,58,48,5,9,106,24.17,20,2.08,3.75,44.17,898,90,37.5,24.799999,1207,381,31,26.33,2.14,5816,5380,3550,65.99,673,36.38
"25021408102",3997,1417,3597,1437,35.95,2576,2149,197,624,9.17,29.04,763,35.5,751,29.15,16,20,49,50,46,33,21,30,42,49,29,26,123,284,208,163,218,1.14,1.42,3.49,3.56,3.27,2.35,1.49,2.14,2.99,3.48,2.06,1.85,8.75,20.2,14.79,11.59,15.5,89628,178,4.49,66,4.69,1499,1417,999,418,70.5,29.5,82,5.47,290884,410,62,64,36,61,188,14.83,15.31,8.61,14.59,44.98,927,79,18.9,23.700001,629,164,51,19.66,6.12,3960,3696,2452,66.34,611,43.12
"25021409100",9259,2447,7201,3054,32.99,6069,3948,476,1131,12.06,28.65,1583,40.1,1903,31.36,17,18,25,30,53,59,51,56,32,27,60,88,165,262,307,283,877,.71,.75,1.04,1.25,2.19,2.45,2.12,2.32,1.33,1.12,2.49,3.65,6.84,10.87,12.73,11.74,36.37,119522,102,1.33,74,3.07,2492,2443,2185,258,89.44,10.56,49,1.97,401035,230,38,35,14,24,119,14.73,13.57,5.43,9.3,46.12,971,57,22.1,20.5,1678,496,54,24.54,2.67,7646,8477,4659,54.96,1101,45.07
"25021410100",5459,1949,4615,1724,32.43,3631,2947,210,831,7.13,28.2,1117,37.9,1082,29.8,24,29,63,59,39,45,59,66,60,40,61,49,164,378,230,183,364,1.25,1.52,3.29,3.08,2.04,2.35,3.09,3.45,3.14,2.09,3.19,2.56,8.57,19.76,12.02,9.57,19.03,88706,182,3.51,57,2.98,2007,1926,1429,497,74.2,25.8,81,4.04,310312,482,29,49,62,104,238,5.84,9.86,12.47,20.93,47.89,1005,148,29.78,22.9,838,209,20,18.37,1.76,5182,4929,3153,63.97,800,41.54
"25021410200",272,134,78,15,5.47,264,30,6,18,20,60,18,60,22,8.33,9,12,37,30,4,0,2,5,2,0,0,5,1,5,2,3,5,7.38,9.84,30.32,24.59,3.28,0,1.64,4.1,1.64,0,0,4.1,.82,4.1,1.64,2.46,4.1,13232,23,13.45,17,13.93,147,147,13,134,8.84,91.16,0,0,289637,134,53,46,11,18,5,39.55,34.33,8.21,13.43,3.73,326,41,30.6,23.5,0,0,0,0,0,171,264,223,84.47,40,27.21
"25021410300",3318,1030,3254,1420,42.05,2020,1810,128,527,7.07,29.12,552,30.5,489,24.2,0,3,24,23,19,20,31,20,19,17,19,21,93,231,146,116,201,0,.3,2.38,2.28,1.89,1.99,3.08,1.99,1.89,1.69,1.89,2.09,9.24,22.96,14.51,11.53,19.98,92694,95,2.81,22,2.19,1052,1021,910,111,89.13,10.87,31,2.95,294627,94,8,10,8,13,55,7.21,9.01,7.21,11.71,49.55,1102,26,23.42,22.700001,644,160,20,19.16,2.4,3377,3092,2481,80.24,249,24.39
"25021410400",5588,2149,4834,1725,30.42,3792,3202,320,700,9.99,21.86,1121,35.01,1040,27.43,21,22,35,44,66,54,73,92,74,82,82,95,260,330,328,230,304,.96,1,1.6,2.01,3.01,2.46,3.33,4.2,3.38,3.74,3.74,4.33,11.86,15.05,14.96,10.49,13.87,80060,347,6.15,76,3.47,2271,2168,1119,1049,51.61,48.39,103,4.54,308530,1034,4,23,46,77,885,.38,2.21,4.43,7.41,85.18,1242,451,43.41,26,783,208,0,21.67,0,5646,5315,3273,61.58,1043,48.11
"25021411100",7641,2413,6107,2359,31.68,5117,3703,262,1117,7.08,30.16,1364,36.83,1436,28.06,31,33,49,52,57,63,68,49,63,33,44,62,207,479,312,274,503,1.3,1.39,2.06,2.18,2.39,2.65,2.85,2.05,2.65,1.39,1.85,2.61,8.7,20.13,13.11,11.51,21.13,94038,168,2.51,70,2.94,2547,2418,2039,379,84.33,15.67,129,5.06,326354,349,28,34,28,47,213,7.39,8.97,7.39,12.4,56.2,1153,117,30.87,23.6,1215,370,90,20.88,5.08,6696,6935,4635,66.83,802,33.17
"25021411200",5408,1986,4917,1926,34.45,3835,3159,241,733,7.63,23.2,1054,33.36,1242,32.39,14,19,53,45,29,60,48,30,40,51,49,79,238,292,315,242,329,.72,.98,2.74,2.33,1.5,3.11,2.48,1.55,2.07,2.64,2.53,4.08,12.3,15.09,16.28,12.51,17,94274,72,1.29,80,4.13,2073,2003,1536,467,76.68,23.32,70,3.38,315659,438,6,15,25,41,351,1.28,3.21,5.35,8.78,75.16,1353,136,29.13,23.200001,823,304,61,21.53,4.32,5582,5162,3426,66.37,753,37.59
"25021411300",7174,2382,6734,2805,39.02,4612,3922,432,1032,11.01,26.31,1396,35.59,1627,35.27,22,24,39,49,65,40,68,44,43,48,19,69,212,409,248,231,711,.94,1.03,1.67,2.1,2.78,1.71,2.91,1.88,1.83,2.05,.81,2.95,9.06,17.49,10.6,9.88,30.4,101098,254,3.55,98,4.19,2410,2364,1976,388,83.59,16.41,46,1.91,379825,359,34,40,31,53,202,8.95,10.53,8.16,13.95,53.16,1189,123,32.37,23.200001,1433,415,53,23.29,2.97,7154,6697,4539,67.78,951,40.23
"25021412100",5617,1992,5120,2103,37.69,3717,2871,337,969,11.74,33.75,1391,48.45,1714,46.11,29,32,59,60,44,20,27,45,59,41,27,48,103,253,279,172,599,1.53,1.69,3.11,3.16,2.32,1.05,1.42,2.37,3.11,2.16,1.42,2.53,5.43,13.34,14.71,9.07,31.58,107076,151,2.75,63,3.32,2042,2006,1733,273,86.39,13.61,36,1.76,406383,266,61,59,27,45,73,22.34,21.61,9.89,16.48,26.74,624,96,35.16,28.1,1113,284,72,17.53,4.44,5483,5216,4116,78.91,480,23.92
"25021412200",2427,926,2179,702,28.48,1881,1196,119,431,9.95,36.04,650,54.35,1009,53.65,15,17,32,26,8,18,29,15,10,17,29,38,127,87,72,97,382,1.47,1.67,3.14,2.55,.78,1.77,2.85,1.48,.98,1.67,2.85,3.73,12.48,8.55,7.07,9.53,37.52,116116,85,3.45,13,1.28,945,912,716,196,78.51,21.49,33,3.49,528654,171,14,22,25,43,67,7.91,12.43,14.12,24.29,37.85,973,73,41.24,27.4,383,143,28,23.21,4.55,2465,2314,1633,70.57,302,33.12
"25021412300",4513,1526,4187,1640,36.34,3079,2373,313,692,13.19,29.16,1059,44.63,1281,41.61,8,9,16,14,19,47,37,34,46,40,31,54,69,213,201,174,503,.53,.59,1.06,.92,1.25,3.09,2.44,2.23,3.02,2.63,2.04,3.55,4.54,14.02,13.23,11.45,33.11,113689,48,1.06,32,2.11,1564,1526,1399,127,91.68,8.32,38,2.43,421533,127,0,5,12,21,89,0,3.94,9.45,16.54,70.08,1258,39,30.71,26.4,861,257,61,19.91,4.73,4513,4248,3270,76.98,342,22.41
"25021413100",5852,2206,5243,1919,32.79,4185,3067,295,739,9.62,24.1,794,25.89,810,19.36,43,48,86,83,65,51,53,47,57,95,84,63,285,353,323,179,282,1.95,2.18,3.91,3.77,2.96,2.32,2.41,2.13,2.59,4.32,3.82,2.86,12.95,16.05,14.68,8.14,12.82,79350,138,2.36,107,4.86,2250,2206,1575,631,71.4,28.6,44,1.96,301222,615,73,69,28,47,399,11.57,10.94,4.44,7.45,63.23,1344,137,21.71,23.9,863,182,69,12.5,4.74,5852,5532,3961,71.6,731,33.14
"25021413200",6299,2402,4956,1861,29.54,4573,3013,230,780,7.63,25.89,858,28.48,959,20.97,25,35,113,107,75,78,96,88,98,98,142,103,328,361,253,180,213,1.05,1.46,4.73,4.48,3.14,3.27,4.01,3.69,4.1,4.1,5.94,4.31,13.72,15.1,10.59,7.53,8.91,67535,362,6.09,212,8.87,2525,2402,1435,967,59.74,40.26,123,4.87,297657,943,130,136,78,131,468,13.44,14.06,8.07,13.55,48.4,1014,357,36.92,26.9,628,179,23,17.76,2.28,5948,5947,4056,68.2,924,38.47
"25021413300",5266,1835,4567,1804,34.26,3515,3046,358,856,11.75,28.1,1064,34.93,1246,35.45,12,15,35,33,28,39,37,64,92,74,55,41,135,305,235,197,429,.66,.82,1.92,1.81,1.53,2.14,2.03,3.51,5.05,4.05,3.01,2.25,7.4,16.71,12.88,10.79,23.51,95140,83,1.59,51,2.79,1878,1835,1274,561,69.43,30.57,43,2.29,347920,561,43,38,12,20,448,7.66,6.77,2.14,3.57,79.86,1515,176,31.37,23,819,158,41,13.78,3.57,5236,4943,3349,67.75,653,35.58
"25021413400",7414,3026,5862,2019,27.23,5269,4275,524,1363,12.26,31.88,1811,42.36,1836,34.84,39,46,102,92,62,71,82,96,94,126,77,77,313,576,493,288,456,1.26,1.49,3.3,2.97,2.01,2.3,2.66,3.1,3.04,4.08,2.49,2.49,10.13,18.65,15.96,9.32,14.76,87857,360,5,150,4.86,3290,3026,1296,1730,42.83,57.17,264,8.02,333127,1705,26,61,93,157,1368,1.51,3.55,5.41,9.13,79.58,1331,538,31.29,23.4,690,210,31,20.21,2.98,7195,7021,3661,52.14,1714,56.64
"25021413500",3869,1549,3219,1158,29.93,2672,2170,160,493,7.37,22.72,577,26.59,608,22.75,26,27,35,36,34,39,66,57,72,71,67,81,154,284,207,140,143,1.69,1.75,2.27,2.34,2.21,2.53,4.29,3.7,4.67,4.61,4.35,5.26,9.99,18.43,13.43,9.09,9.28,75309,183,4.74,77,5,1641,1549,696,853,44.93,55.07,92,5.61,322254,827,18,36,51,86,636,2.11,4.22,5.98,10.08,74.56,1323,308,36.11,26,342,120,27,21.94,4.94,3864,3619,2145,59.27,722,46.61
"25021414100",4096,1337,3844,1479,35.63,2764,2341,197,859,8.42,36.69,1121,47.89,1346,48.7,11,13,23,22,26,35,23,22,14,23,20,16,105,200,219,191,443,.78,.93,1.63,1.56,1.85,2.49,1.64,1.57,1,1.64,1.42,1.14,7.47,14.23,15.59,13.59,31.53,115988,68,1.66,25,1.78,1355,1341,1250,91,93.21,6.79,14,1.03,335800,77,4,4,2,3,65,4.76,4.76,2.38,3.57,77.38,1784,20,23.81,22.6,951,245,38,20.78,3.22,4091,3862,2516,65.15,488,36.4
"25021414200",6663,2086,6348,2501,38.26,4089,3438,407,1084,11.84,31.53,1705,49.59,2353,57.54,27,26,19,19,14,20,41,36,17,17,24,33,126,177,280,301,897,1.3,1.25,.91,.91,.6799999,.96,1.98,1.74,.82,.82,1.16,1.59,6.08,8.54,13.51,14.52,43.27,135517,345,5.28,48,2.32,2097,2069,2003,66,96.81,3.19,28,1.34,443812,37,0,1,3,5,28,0,1.85,5.56,9.26,51.85,1310,22,40.74,31.700001,1624,471,24,25.7,1.31,6536,5935,3833,64.58,804,38.85
"25021414300",4758,1821,4316,1566,32.42,3335,2579,242,879,9.38,34.08,1168,45.29,1516,45.46,27,35,99,93,63,43,48,38,54,71,46,46,150,249,216,199,388,1.45,1.87,5.3,4.98,3.37,2.3,2.58,2.04,2.89,3.8,2.46,2.46,8.03,13.34,11.57,10.66,20.78,85715,192,3.98,51,2.73,1899,1834,1348,486,73.5,26.5,65,3.42,354694,456,104,89,18,30,215,21.4,18.31,3.7,6.17,44.24,991,178,36.63,24.700001,870,191,44,17.11,3.94,4830,4509,2950,65.42,702,38.27
"25021415101",4196,1411,3619,1427,34.01,2874,2199,158,546,7.19,24.83,800,36.38,833,28.98,0,0,4,21,59,19,19,36,39,24,38,47,149,194,193,145,423,0,0,.28,1.49,4.19,1.35,1.35,2.55,2.76,1.7,2.7,3.34,10.57,13.77,13.7,10.29,30.02,106262,8,.2,52,3.69,1456,1411,1155,256,81.86,18.14,45,3.09,352020,232,11,15,15,24,168,4.58,6.25,6.25,10,70,1269,60,25,22.4,680,171,56,17.24,5.65,4012,3957,2894,73.14,428,30.34
"25021415102",6948,2746,5834,2229,32.08,4752,3878,328,1000,8.46,25.79,1358,35.02,1337,28.14,40,50,132,118,62,53,65,68,60,75,102,81,329,405,406,307,381,1.46,1.83,4.83,4.32,2.26,1.94,2.37,2.48,2.19,2.75,3.73,2.96,12.04,14.82,14.86,11.24,13.95,81375,279,4.02,99,3.62,2831,2746,1694,1052,61.69,38.31,85,3,330810,1022,153,136,37,62,633,14.68,13.05,3.55,5.95,60.75,1187,302,28.98,24.299999,958,185,24,14.31,1.86,6948,6509,4249,65.28,1131,41.19
"25021415200",3911,1310,3413,1307,33.43,2491,2029,216,567,10.65,27.94,742,36.57,890,35.73,11,14,37,34,30,38,33,28,12,23,25,32,73,151,160,170,395,.87,1.11,2.92,2.68,2.37,3,2.61,2.21,.94,1.81,1.97,2.53,5.77,11.93,12.64,13.43,31.2,115836,104,2.75,67,5.29,1404,1350,1097,253,81.26,18.74,54,3.85,370913,242,43,38,10,16,136,17,15.02,3.95,6.32,53.75,1264,111,43.88,25.4,715,98,19,10.3,2,3779,3687,2580,69.98,477,35.34
"25021415300",3475,1138,3241,1254,36.08,2415,1894,205,473,10.82,24.97,825,43.56,1036,42.9,14,14,18,14,11,26,16,13,13,22,30,25,50,167,151,144,450,1.19,1.19,1.52,1.18,.93,2.21,1.36,1.1,1.1,1.87,2.54,2.12,4.24,14.16,12.81,12.21,38.17,123952,44,1.27,25,2.12,1098,1098,1002,96,91.26,8.74,0,0,422424,68,0,2,6,9,51,0,2.35,7.06,10.59,60,1317,17,20,17,659,118,58,12.16,5.98,3476,3288,2459,74.79,296,26.96
"25021416100",8141,2607,6822,2829,34.75,5319,3934,440,1481,11.18,37.65,1751,44.51,2363,44.43,28,34,82,76,59,59,23,49,77,46,43,36,157,315,267,248,949,1.1,1.33,3.22,2.98,2.31,2.31,.9,1.92,3.02,1.81,1.69,1.41,6.16,12.36,10.47,9.73,37.23,116537,250,3.37,107,4.2,2687,2607,2191,416,84.04,15.96,80,2.98,463419,308,53,47,12,21,176,13.22,11.72,2.99,5.24,43.89,1153,139,34.66,29.1,1283,401,72,20.35,3.65,7425,7650,5446,71.19,625,23.98
"25021416200",6568,2314,5947,2437,37.1,4410,3276,304,1304,9.28,39.8,1640,50.06,1887,42.78,21,24,45,50,56,54,66,47,53,59,24,38,245,425,331,301,469,.91,1.04,1.95,2.17,2.42,2.34,2.86,2.03,2.3,2.56,1.04,1.65,10.61,18.41,14.34,13.04,20.31,96245,109,1.66,89,3.85,2393,2314,1873,441,80.94,19.06,79,3.3,340078,400,8,13,16,26,337,1.81,2.95,3.63,5.9,76.42,1515,107,24.27,21.200001,990,352,120,22.87,7.8,6568,6091,3786,62.16,859,37.12
"25021416300",4711,1716,4157,1624,34.47,3261,2321,358,925,15.42,39.85,1198,51.62,1447,44.38,26,31,65,65,60,49,35,44,38,33,35,48,105,301,166,133,480,1.52,1.81,3.8,3.8,3.5,2.86,2.04,2.57,2.21,1.93,2.04,2.8,6.13,17.57,9.69,7.76,28.02,92159,189,4.02,58,3.39,1769,1716,1240,476,72.26,27.74,53,3,422067,465,25,39,45,75,282,5.25,8.19,9.45,15.76,59.24,1301,222,46.64,29.200001,674,206,37,19.31,3.47,4697,4363,2884,66.1,614,35.78
"25021416400",6305,2112,5749,2400,38.07,4286,3243,456,1007,14.06,31.05,1441,44.43,1755,40.94,17,17,16,25,56,48,34,60,66,69,53,92,201,333,294,197,489,.82,.82,.78,1.21,2.7,2.32,1.65,2.9,3.19,3.33,2.56,4.45,9.72,16.1,14.22,9.53,23.65,96425,210,3.35,91,4.4,2154,2112,1915,197,90.67,9.33,42,1.95,382499,177,0,6,14,23,134,0,3.16,7.37,12.11,70.53,1531,82,43.15,28.6,986,252,120,14.81,7.05,6267,5924,4570,77.14,436,20.65
"25021417100",4794,1854,4000,1520,31.71,3396,2819,454,702,16.11,24.9,931,33.03,1197,35.25,16,19,37,33,31,61,52,63,57,55,53,101,260,356,172,148,339,.86,1.03,2,1.79,1.68,3.29,2.81,3.4,3.08,2.97,2.86,5.45,14.04,19.22,9.29,7.99,18.3,82833,159,3.32,81,4.37,1917,1854,1189,665,64.13,35.87,63,3.29,300331,642,3,22,46,78,493,.45,3.31,6.92,11.73,74.14,1217,218,32.78,24.200001,621,187,40,20.62,4.41,4794,4501,3469,77.07,629,33.93
"25021417200",7422,2998,6053,2206,29.72,5258,4244,812,959,19.13,22.6,1161,27.36,1229,23.37,31,39,104,96,69,92,88,101,137,140,114,130,397,469,347,252,396,1.03,1.3,3.47,3.2,2.3,3.07,2.93,3.37,4.57,4.67,3.8,4.33,13.23,15.63,11.56,8.4,13.2,73834,331,4.47,145,4.83,3142,2998,1729,1269,57.67,42.33,144,4.58,283042,1246,11,45,85,143,962,.87,3.55,6.7,11.27,75.81,1258,446,35.15,25.1,758,176,80,13.15,5.98,7406,7030,4581,65.16,1342,44.76
"25021417300",1886,947,1233,317,17.04,1392,1211,248,292,20.48,24.11,658,54.34,648,46.55,26,24,8,9,13,14,38,42,27,28,20,72,118,132,93,55,254,2.67,2.47,.82,.92,1.33,1.44,3.91,4.32,2.78,2.88,2.06,7.41,12.14,13.58,9.57,5.66,26.13,81140,90,4.84,19,1.95,1241,1009,515,494,51.04,48.96,232,18.69,292667,447,4,13,23,38,370,.81,2.63,4.66,7.69,74.9,1556,157,31.78,24.799999,172,76,7,31.28,2.88,1860,1685,254,15.07,862,85.43
"25021417400",2796,1071,2515,973,34.48,2007,1548,207,427,13.37,27.58,500,32.3,428,21.32,21,23,39,39,33,22,14,13,30,41,26,17,121,140,136,98,231,2.01,2.2,3.74,3.74,3.16,2.11,1.34,1.24,2.87,3.93,2.49,1.63,11.59,13.41,13.03,9.39,22.13,90682,89,3.15,27,2.59,1039,1009,841,168,83.35,16.65,30,2.89,321898,163,0,3,7,12,140,0,1.79,4.17,7.14,83.33,1205,95,56.55,32.700001,445,61,107,7.63,13.39,2822,2720,1933,71.07,230,22.79
"25021417501",5079,1922,4248,1723,33.92,3473,2853,353,749,12.37,26.25,874,30.63,806,23.21,26,29,51,49,41,57,91,91,70,104,102,121,154,304,223,122,269,1.36,1.52,2.67,2.57,2.15,2.99,4.77,4.77,3.67,5.46,5.35,6.35,8.08,15.94,11.69,6.4,14.11,69880,273,5.4,113,5.93,1968,1922,1118,804,58.17,41.83,46,2.34,275734,779,8,24,40,68,639,1,3,5.01,8.51,79.97,1290,405,50.69,30.700001,436,66,55,7.95,6.63,5057,4800,3129,65.19,750,39.02
"25021417502",4348,1779,3284,1124,25.85,2987,2556,427,642,16.71,25.12,722,28.25,698,23.36,57,56,55,61,59,25,50,66,49,65,82,123,289,300,165,110,160,3.22,3.16,3.1,3.44,3.33,1.41,2.83,3.72,2.77,3.67,4.63,6.94,16.31,16.93,9.31,6.21,9.03,66528,381,8.77,146,8.24,1877,1779,576,1203,32.38,67.62,98,5.22,281972,1185,24,57,90,151,864,2,4.74,7.48,12.55,71.82,1260,437,36.33,24.700001,189,85,24,26.98,7.62,4342,4061,1922,47.33,1044,58.68
"25021417600",10126,4076,7226,2535,25.03,7066,5512,990,1624,17.96,29.46,1787,32.42,2008,28.42,85,107,279,244,108,105,135,129,127,124,175,204,530,689,443,244,336,2.09,2.63,6.86,6,2.66,2.58,3.33,3.18,3.12,3.05,4.31,5.02,13.04,16.95,10.9,6,8.27,66415,637,6.77,276,6.79,4244,4076,2052,2024,50.34,49.66,168,3.96,292132,1998,206,245,195,327,1024,10.26,12.2,9.71,16.28,51,1020,767,38.19,25.200001,826,232,113,16.13,7.86,9414,9696,5358,55.26,1784,43.77
"25021417700",7010,3086,4697,1673,23.87,5351,3783,516,1323,13.64,34.97,1288,34.05,1329,24.84,49,62,165,149,102,127,113,106,124,102,98,147,356,497,307,190,352,1.61,2.03,5.42,4.89,3.35,4.17,3.71,3.48,4.07,3.34,3.22,4.82,11.68,16.31,10.08,6.24,11.55,67586,375,5.59,206,6.76,3297,3086,1274,1812,41.28,58.72,211,6.4,314412,1785,113,167,183,307,1014,6.24,9.22,10.1,16.94,55.96,1093,680,37.53,26.4,525,118,86,13.2,9.62,6707,6686,3781,56.55,1482,48.03
"25021417801",5799,2210,5014,1912,32.97,3965,3144,351,829,11.16,26.37,736,23.41,657,16.57,20,27,80,84,102,92,45,84,98,66,67,127,190,427,311,182,234,.89,1.21,3.57,3.75,4.57,4.12,2.01,3.76,4.38,2.95,3,5.68,8.5,19.11,13.91,8.14,10.47,76406,160,2.77,133,5.95,2328,2210,1601,609,72.44,27.56,118,5.07,245790,586,8,23,39,66,450,1.34,3.87,6.55,11.09,75.63,1306,217,36.47,27.4,907,275,119,18.37,7.95,5786,5422,3795,69.99,834,37.74
"25021417802",3306,1290,2802,1425,43.1,1941,1193,196,302,16.43,25.31,255,21.37,167,8.6,66,82,208,172,55,68,55,35,43,42,19,46,69,99,68,54,80,5.25,6.52,16.54,13.68,4.37,5.4,4.37,2.78,3.42,3.34,1.51,3.66,5.48,7.87,5.41,4.29,6.36,28340,960,29.04,447,35.53,1324,1290,352,938,27.29,72.71,34,2.57,248820,918,354,304,61,102,97,37.74,32.41,6.5,10.87,10.34,396,305,32.52,25.9,215,35,0,10.23,0,3306,3007,1872,62.25,594,46.05
"25021417901",5740,2852,3839,1396,24.32,4325,2752,409,674,14.86,24.49,897,32.59,833,19.26,75,89,195,193,166,147,155,116,106,161,150,88,192,395,269,156,185,2.64,3.13,6.87,6.8,5.85,5.17,5.45,4.08,3.74,5.67,5.28,3.1,6.76,13.91,9.47,5.49,6.51,50373,457,7.96,193,6.8,3016,2852,774,2078,27.14,72.86,164,5.44,234739,2057,350,326,118,198,1066,16.84,15.69,5.68,9.53,51.3,1052,847,40.76,27.200001,173,42,50,12.96,15.43,5740,5428,2748,50.63,1504,52.74
"25021417902",3618,1465,2949,1113,30.76,2522,2067,306,407,14.8,19.69,539,26.08,455,18.04,25,32,82,73,41,50,46,65,76,49,32,42,206,258,175,77,144,1.69,2.17,5.56,4.95,2.78,3.39,3.12,4.41,5.16,3.32,2.17,2.85,13.97,17.49,11.86,5.22,9.76,69417,312,8.62,129,8.75,1538,1465,714,751,48.74,51.26,73,4.75,242938,738,25,40,49,82,542,3.33,5.33,6.52,10.92,72.17,1200,270,35.95,25,242,71,23,17.88,5.79,3618,3376,1943,57.55,755,51.54
"25021418001",5521,2311,4403,1479,26.79,3754,3084,338,724,10.96,23.48,575,18.64,512,13.64,57,59,77,82,83,74,103,98,119,118,141,205,284,403,230,128,68,2.45,2.53,3.31,3.53,3.56,3.17,4.42,4.21,5.11,5.07,6.06,8.81,12.2,17.31,9.88,5.5,2.92,58842,260,4.75,170,7.3,2453,2311,1007,1304,43.57,56.43,142,5.79,269496,1287,30,74,118,198,867,2.3,5.67,9.05,15.18,66.49,1159,549,42.1,27.299999,317,109,69,19.29,12.21,5477,5111,2582,50.52,1291,55.86
"25021418002",5307,2484,3806,1255,23.65,4050,2903,458,714,15.78,24.6,862,29.69,935,23.09,61,73,167,152,88,67,73,86,85,93,95,154,373,331,194,159,214,2.47,2.96,6.76,6.15,3.57,2.72,2.96,3.49,3.45,3.77,3.85,6.24,15.11,13.41,7.86,6.44,8.67,61016,448,8.59,86,3.48,2701,2484,928,1556,37.36,62.64,217,8.03,283933,1539,119,129,82,138,1070,7.65,8.29,5.27,8.87,68.77,1280,537,34.51,25.200001,335,169,37,28.03,6.14,5218,5041,2594,51.46,1377,55.44
"25021418100",6819,3071,5061,1680,24.64,5036,3841,544,1132,14.16,29.47,1161,30.23,1351,26.83,54,66,165,169,147,80,91,89,96,112,135,98,335,505,419,264,246,1.76,2.15,5.38,5.51,4.79,2.61,2.96,2.9,3.13,3.65,4.4,3.19,10.92,16.45,13.65,8.6,8.02,71052,548,8.09,147,4.79,3243,3071,1422,1649,46.3,53.7,172,5.3,320650,1628,136,151,104,174,1063,8.25,9.16,6.31,10.55,64.46,1178,716,43.42,28.200001,680,216,81,21.88,8.21,6771,6447,3501,54.3,1572,51.18
"25021418200",5414,2262,4374,1652,30.51,3896,3013,429,684,14.24,22.7,852,28.28,775,19.89,41,44,66,77,94,59,72,97,82,96,92,94,249,403,273,159,238,1.83,1.97,2.95,3.44,4.2,2.64,3.22,4.34,3.67,4.3,4.11,4.2,11.14,18.02,12.21,7.11,10.64,72164,227,4.2,142,6.35,2404,2262,1312,950,58,42,142,5.91,287676,927,34,47,47,78,721,3.58,4.95,4.95,8.21,75.89,1214,371,39.05,27.299999,625,135,81,12.43,7.46,5405,5062,3089,61.02,1085,47.97
"25021419100",5355,1946,4794,1925,35.95,3724,2854,309,667,10.83,23.37,1040,36.44,1105,29.68,5,9,41,46,52,56,82,47,38,49,48,52,190,320,216,240,480,.25,.46,2.09,2.34,2.64,2.84,4.16,2.39,1.93,2.48,2.44,2.64,9.64,16.24,10.96,12.18,24.37,94148,88,1.64,96,4.87,1994,1946,1593,353,81.86,18.14,48,2.41,305500,341,0,12,29,49,251,0,3.52,8.5,14.37,73.61,1267,90,26.39,19.5,908,181,30,12.47,2.07,5355,5041,3743,74.25,560,28.77
