tractid10,totalpop,households,pcthhchild,pctind_info,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_200K,pctinc_200K_more,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,pctunits_newres_2010,pctincomerent_30_more,medhhincome,medianvalue,medianrent,medianpctincomerent
"25017324102",4215,1579,32.88,3.06,3.34,24.2,60.02,58.13,1.77,2.66,4.12,4.31,.63,4.37,0,2.79,1.01,3.61,9.06,8.61,17.99,7.85,13.55,17.67,1.781896,2.22,1620,85.69,14.31,2.53,0,24.78,7.96,3.1,12.39,34.51,17.26,0,14.56,6.06,96.95,2.73549,30.97,109637,397100,1263,19.799999
"25017325100",7480,3085,67.5,9.14,9.75,39.53,145.42,116.1,6.04,18.97,15.53,4.67,25.55,6.36,8.46,15.03,27.44,15.42,54.36,37.18,22.86,16.05,16.6,9.49,75.41673,.87,3471,210.72,89.28,23.67,4.42,16.06,41.82,43.14,47.98,8.52,20.15,17.92,125.86,7.04,234.08,28.41856,115.88,61458,317400,969.5,39.25
"25017326101",4096,1410,67.56,4.02,5.82,36.55,110.1,151.71,.9,28.39,2.14,0,.74,1.81,0,5.1,4.11,25.84,5.35,11.84,47.52,17.47,19.08,29.7,13.79858,0,1519,185.77,14.23,23.02,0,12.78,9.77,28.57,0,27.82,21.05,0,50.16,2.11,192.34,8.157209,24.86,107261.5,422100,996,25.9
"25017326102",6591,2368,56.72,7.36,26.79,35.8,132.22,127.87,8.23,1.78,10.01,16.79,8.03,8.96,8.21,7.56,1.44,8.22,2.31,17.29,10.67,23,29.66,37.83,7.261575,0,2514,147.92,52.08,6.56,20.21,61.7,11.59,0,43.69,22.71,26.09,14.01,50.69,16.74,191.36,12.85635,15.58,85419,491800,906,21.3
"25017327101",3697,1239,36.87,2.33,7.84,18.72,45.27,46.52,1.13,5.25,2.58,1.53,.97,2.74,3.31,2.5,4.12,3.87,9.2,11.54,15.66,10.98,14.77,9.85,1.379497,1.29,1277,91.85,8.15,2.98,0,0,9.9,0,56.44,0,33.66,0,29.88,3.34,93.86,5.436841,77.23,101292,330600,1178,50
"25017327102",4164,1527,104.89,1.47,11.71,34.94,121.66,74.33,5,0,1.41,17.32,10.05,6.28,5.79,9.13,15.58,33.3,37.15,67,22.81,25.85,11.04,32.3,12.34224,5.67,1631,205.58,94.42,13.96,0,0,19.19,45.63,39.26,58.94,124.31,12.68,69.21,0,277.17,15.29248,166.65,78603,292000,1226,23.15
"25017327103",3676,1436,71.5,8.42,9.28,32.65,105.72,80.7,10.72,6.41,7.56,19.42,7.52,6.37,5.44,1.35,1.53,8.68,36.13,13.07,24.11,17.41,19.05,15.23,7.859778,4.46,1483,137.49,62.51,9.32,0,31.43,28.73,17.55,102.01,5.08,9.52,5.65,72.3,6.8,178.31,23.06226,109.76,88409,335550,1046,34.900001
"25017328100",3190,1138,34.17,4.64,8.12,17.86,55.42,47.7,2.37,.88,1.32,2.2,2.11,.97,2.28,3.87,2.64,5.18,8.17,13.8,12.57,7.12,19.33,15.2,2.91536,.88,1171,94.55,5.45,2.82,0,35.48,0,22.58,9.68,27.42,0,4.84,23.05,8.92,97.42,1.943574,22.58,109211,436700,900,22.6
"25017330100",8119,2820,34.87,2.19,13.68,17.33,50.08,50.47,1.81,4.11,1.63,2.84,0,2.41,0,2.41,.67,3.55,3.3,17.77,17.41,12.66,11.91,17.52,3.005296,.57,2930,95,5,3.75,46.15,0,11.54,0,0,29.23,13.08,0,22.43,7.09,95.53,1.898656,43.97,113396,459900,617,29.6
"25017330200",6800,2419,29.1,2.99,10.71,14.72,43.59,40.48,5.17,3.89,2.52,0,1.61,4.84,2.4,2.15,1.57,8.47,7.94,13.68,15.13,9.14,10,11.49,7.623184,.62,2623,82.93,17.07,7.78,0,0,2.91,9.69,19.13,22.52,31.23,14.53,29.76,4.64,92.76,5.252918,67.55,95558,375800,1453,39.299999
"25017331101",3334,1168,35.12,4.87,6.11,17.38,49.74,40.42,3.6,1.63,0,5.48,1.88,1.28,2.74,1.46,7.71,4.97,10.53,13.7,9.08,7.53,24.49,3.94,2.939412,.86,1168,76.63,23.37,0,0,0,10.99,4.03,2.93,3.66,46.52,31.87,22.35,3.13,93.52,5.668866,44.32,89688,406900,1805,28.700001
"25017331102",6812,2265,32.49,.79,9.44,11.97,45.52,41.3,1.72,1.02,2.34,2.83,.71,2.12,2.47,4.55,2.69,6.75,7.77,20.4,12.27,13.6,10.73,8.04,1.679646,2.78,2364,91.3,8.7,4.19,0,9.34,8.79,0,6.04,0,67.03,8.79,22.24,5.46,93.24,3.365824,13.19,94738,370300,1693,26.4
"25017331200",5401,1713,33.92,1.34,10.3,12.39,37.46,30.42,1.52,1.05,2.34,.58,.53,2.57,2.74,5.37,1.34,5.9,8.93,18.62,20.08,13.02,9.22,6.19,5.975428,3.33,1767,91.19,8.81,3.06,0,0,7.09,6.38,4.96,12.06,56.03,13.48,28.49,.64,92.71,4.336545,41.06,95302,365600,1674,28.700001
"25017331300",6845,2183,35.89,5.36,7.12,13.24,40.89,37.88,.82,.82,1.33,1.33,3.85,1.28,2.52,2.06,1.92,3.94,6.18,16.63,17.41,14.7,13.28,11.91,1.124909,3.11,2229,94.09,5.91,2.06,13.51,14.41,16.22,0,45.05,0,10.81,0,22.49,4.28,95.72,3.201754,0,112292,391900,1033,22.9
"25017332100",5960,1923,37.23,2.76,10.32,14.32,52.19,47.13,0,0,5.88,4.06,2.13,1.56,3.59,0,1.14,5.2,4.58,14.35,16.28,15.76,12.48,13,1.560403,.31,1984,95.89,4.11,3.07,0,0,0,0,0,4,10.67,85.33,20.82,5.59,94.83,3.596034,11.39,113550,424500,2001,18.6
"25017332200",8341,3328,28.45,2.61,5.54,17.53,43.93,45.39,6.34,1.62,2.82,2.37,3.58,1.47,6.16,3.46,2.34,7.39,9.13,12.53,13.25,6.79,11.63,9.1,6.302825,1.29,3530,56.1,43.9,5.72,6.25,5.82,1.05,3.16,21.61,11.79,36.84,13.47,30.58,7.87,83.71,11.43681,43.88,78592,402800,1504,28.5
"25017332300",6799,2515,30.64,2.28,7.05,21.48,45.89,48.16,2.15,1.15,.44,5.37,1.39,4.49,3.5,3.82,5.41,6.16,8.43,10.1,12.09,13.88,13.2,8.43,2.235623,.99,2532,79.76,20.24,.67,0,2.95,0,1.77,13.95,54.42,15.13,11.79,20.44,6.18,89.15,4.827789,40.08,97520,407800,1394,26.799999
"25017332400",3475,1493,26.27,1.8,8.23,22.32,60.87,51.29,3.95,7.37,2.68,2.95,3.28,1.21,1.14,3.22,.54,7.64,6.9,13.8,18.42,7.7,11.52,7.7,5.841727,2.75,1493,58.87,41.13,0,1.63,0,0,0,1.79,4.56,48.05,43.97,27.65,4.44,78.03,20.60519,65.8,92724,427600,1937,43.099998
"25017333100",7565,2964,27.38,2.19,9.85,15.81,41.42,39.22,1.35,1.32,2.94,2.19,5.53,3.34,6.51,3.37,3.98,7.93,6.58,11.61,14.57,8.81,15.55,4.42,3.300199,1.32,3113,71.96,28.04,4.79,0,3.3,1.83,1.59,28.57,33.58,28.21,2.93,22.83,10.97,89.09,12.14381,51.02,88070,398600,1360,30.5
"25017333200",5074,2079,31.32,.68,8.58,16.18,40.59,29.13,3.9,4.09,5.53,3.51,2.36,2.41,6.49,2.93,1.88,11.16,7.94,13.85,14.91,12.94,3.8,2.31,7.36342,1.35,2213,63.16,36.84,6.06,5.51,7.3,2.07,33.2,21.9,15.98,6.06,7.99,32.9,5.56,90.84,10.61119,31.07,70781,360600,1022,22.5
"25017333300",3949,1683,26.56,.27,7.8,12.25,36.07,30.99,7.13,3.03,7.31,2.44,4.22,4.63,2.5,2.26,4.46,3.15,13.37,16.1,12,6.12,9.03,2.26,7.900734,6.24,1867,47.42,52.58,9.86,3.79,7.35,5.28,16.3,31.46,20.32,13.66,1.84,26.94,2.38,79.72,12.54453,45.99,68080,339600,1137,28.799999
"25017333400",6314,2499,31.18,3.74,6.35,14.13,37.74,25.28,4.24,4.68,4.64,.92,2.84,3.12,3.92,10.28,3.64,5.32,9.64,18.57,11.24,8.64,4.96,3.32,8.694963,4.32,2562,65.87,34.13,2.46,1.52,10.32,11.61,12.19,11.02,20.75,23.09,9.5,30.32,5.29,91.71,3.81994,49.12,68825,351500,1290,29.799999
"25017333501",5098,1996,31.66,2.83,10.22,12.72,42.56,37.16,1.95,0,3.36,3.91,3.96,6.11,2.1,4.26,.55,10.37,10.22,16.88,16.53,6.46,8.92,4.41,5.579739,.35,2027,82.21,17.79,1.53,6.69,0,10.47,6.69,43.9,25.58,6.69,0,26.87,8.65,93.09,1.8842,54.93,80675,356700,1149,32.200001
"25017333502",3530,1358,29.35,1.87,4,9.81,30.97,24.66,7.22,5.6,6.33,3.98,3.83,5.08,2.72,3.76,4.2,7.73,13.62,5.67,8.17,11.41,6.41,4.27,9.239289,.66,1386,49.56,50.44,2.02,3.84,11.67,14.33,20.83,21.12,7.53,16.54,4.14,12.93,23.18,83.95,10.24447,51.1,58750,348300,995,30.799999
"25017333600",6701,2685,28.65,2.83,4.1,23.71,45.77,36.03,5.14,2.01,4.84,4.92,4.77,3.91,4.47,1.53,5.7,6.7,7.26,14.08,10.2,9.42,10.35,4.69,7.178033,2.5,2898,40.67,59.33,7.35,2.22,3.17,5.52,11.61,9.77,27.98,31.47,8.25,23.35,6.87,83.18,16.72401,43.31,69250,356000,1408,27.1
"25017334100",6781,2437,35.42,2.79,9.91,20.08,57.11,64.63,1.64,.49,.45,1.93,4.1,2.22,4.6,1.81,1.31,8,6.77,12.35,16.45,13.42,11.61,12.84,1.459962,.86,2555,75.79,24.21,4.62,0,0,0,1.9,22.97,9.15,48.01,17.96,30.86,7.47,90.13,10.54417,34.75,106602,492000,1666,24.799999
"25017334200",3916,1537,30.54,2.91,10.66,18.22,62.24,59.38,1.04,4.88,.65,2.86,2.15,2.34,4.23,2.02,1.11,3.38,8.78,16.14,11.06,11.91,13.92,13.53,1.568527,0,1645,76.32,23.68,6.57,12.09,8.79,0,6.87,18.13,34.89,16.21,3.02,27.79,7.93,94.7,6.701031,26.92,103583,427500,1280,20.700001
"25017334300",7780,2533,37.54,2.38,9.73,18.17,55.24,56.49,1.3,2.21,1.11,1.5,1.86,1.03,3.08,2.65,.83,4.74,8.13,14.45,9.16,10.7,17.13,20.13,1.05565,.67,2609,94.51,5.49,2.91,36.94,27.03,0,0,24.32,0,0,11.71,25.23,4.68,98.11,2.190352,0,117417,476700,552,20.1
"25017334400",6276,2603,28.36,2.64,9.22,12.54,47.66,43.38,2.07,7.26,1.58,1.23,4.11,2.61,2.57,2.54,1.77,2.31,10.87,17.36,16.02,11.1,11.76,4.84,1.610845,.35,2775,79.6,20.4,6.2,20.97,9.51,1.55,22.33,4.08,20.58,5.83,15.15,29.73,7.53,82.98,10.69203,37.47,84859,373800,976,19.9
"25017335100",5453,2438,25.6,.88,9.41,21.59,51.75,49.15,5.25,3.36,2.95,3.69,3.08,.62,3.65,8.57,2.75,5.17,11.24,12.22,9.68,10.21,11.32,6.23,4.397635,1.44,2556,65.79,34.21,4.62,0,5.18,10.48,18.94,30.56,16.92,13.51,4.42,26.5,6.17,85.94,6.406685,35.97,74429,405000,1126,26.4
"25017335200",6031,2296,33.08,1.82,9.83,11.99,45.44,44.99,4.79,1.83,3.66,2.4,1.7,5.1,4.01,.44,1.7,5.4,8.28,12.33,13.41,11.32,13.33,10.32,3.593724,.61,2337,83.89,16.11,1.75,3.59,7.49,19.76,25.45,10.78,17.96,14.97,0,25.39,8.41,95.57,3.241053,32.16,94125,429600,954,26.799999
"25017335301",4148,1616,30.28,.44,7.57,14.74,52.71,43.82,7.36,2.41,5.63,3.59,2.66,1.86,2.29,2.1,2.17,6.93,13.43,9.53,10.46,7.3,14.23,8.04,10.6486,1.86,1785,69.62,30.38,9.47,7.74,26.48,2.65,0,20.37,22.81,9.37,10.59,28.89,3.64,87.29,18.39554,47.25,73654,375500,1161,29.299999
"25017335302",4600,1745,33.93,2.15,9.49,9.69,44.05,36.57,.92,1.03,4.93,3.15,4.47,.97,3.61,2.29,.63,9.05,13.52,13.93,7.97,13.01,15.13,5.39,.3913043,.74,1908,76.45,23.55,8.54,0,0,19.65,2.49,16.17,44.03,17.66,0,22.11,12.74,91.36,5.136017,31.14,81778,420800,1316,21.799999
"25017335400",4886,1772,31.7,2.52,12.83,14.46,52,44.36,1.19,1.3,3.67,1.52,1.19,.62,2.03,1.75,4.01,4.46,11.17,17.21,18.45,9.99,12.75,8.69,1.24604,1.64,1877,90.63,9.37,5.59,0,5.42,6.02,21.08,35.54,6.02,7.23,18.67,25.9,5.04,93.01,2.662159,44.58,99853,389000,1123,29.1
"25017336100",5569,2382,27.02,5.63,12,15.77,54.98,52.75,4.95,4.41,1.97,6.17,4.66,1.3,3.23,2.31,1.18,4.24,9.49,13.39,9.4,12.05,14.48,6.76,4.569262,1.01,2470,71.33,28.67,3.56,18.66,9.25,20.73,18.82,8.77,8.45,8.45,6.86,18.48,5.94,90.65,4.216432,40.56,88403,430800,833,28.299999
"25017336200",6090,2171,33.81,4.72,16.01,16.01,54.81,55.23,1.43,4.56,.69,1.38,.37,.88,1.06,2.03,2.44,4.65,6.63,15.57,12.11,14.79,18.93,12.48,1.039048,2.86,2269,89.04,10.96,4.32,0,18.42,0,15.79,0,15.35,50.44,0,20.9,5.17,93,7.270279,39.07,118170,460900,1504,22.9
"25017336300",6735,2531,32.68,3.24,12.93,14.78,59.5,51.68,4.9,.67,2.33,2.57,1.22,3.2,.55,3.28,.59,5.93,10.9,16.87,13.87,15.33,8.46,9.32,3.46623,0,2569,76.65,23.35,1.48,14.08,10.65,0,15.34,18.95,12.09,27.08,1.81,26.75,5,91.59,5.625837,30.12,95433,422500,1131,25.299999
"25017336401",4113,2051,18.09,2.98,11.09,20.19,50.23,47.09,5.61,3.12,2.97,2.24,3.61,3.71,2.88,6,4.53,12.09,12.48,19.11,7.36,5.36,5.7,3.22,5.864885,.49,2184,40.32,59.68,6.09,5.64,0,5.15,13.07,21.16,19.04,21,14.95,44.38,5.68,77.84,13.90712,37.34,66161,341700,1315,24.299999
"25017336402",4536,2086,25.62,3.55,5.91,8.3,42.91,48.95,10.02,4.22,4.07,2.92,2.83,.67,4.55,1.58,3.93,9.35,10.07,15,7.48,5.56,11.74,5.99,8.282555,1.39,2198,44.1,55.9,5.1,6.61,23.88,4.32,17.53,25.64,14.98,5.46,1.59,38.48,4.57,91.17,8.303085,30.53,72944,401100,974,22.9
"25017337101",3232,1259,30.85,1.25,9.46,12.84,51.32,43.6,6.91,5.08,5.8,3.18,1.59,4.85,.48,2.38,2.7,6.67,7.15,14.77,12.87,9.37,8.82,7.39,8.972773,2.22,1305,69.02,30.98,3.52,31.5,9.45,13.65,11.29,0,11.81,13.39,8.92,24.86,9.09,88.66,7.804274,37.95,80693,411900,754,25.700001
"25017337102",5331,2000,32.6,1.07,7.69,21.49,48.28,45.21,.35,1.05,2.1,3.15,1.2,4.15,3.1,4.9,1.8,9.7,9.4,13.1,14,8.65,14.1,9.25,2.057535,2.15,2077,88.4,11.6,3.71,0,5.88,0,27.94,58.82,7.35,0,0,28.17,2.77,94.07,2.376426,34.48,92791,421700,1069,28.4
"25017337201",2976,1463,21.07,3.12,8.14,11.27,36.06,34.05,3.83,5.33,7.04,6.9,2.32,6.9,6.02,3.08,2.12,7.86,11.48,12.03,8.27,4.17,10.59,2.05,8.053461,2.19,1545,58.85,41.15,5.31,1.5,0,13.46,9.47,48.17,25.08,2.33,0,27.18,11.61,94.11,5.620288,66.12,58750,367000,1133,35.200001
"25017337202",4978,2017,33.53,2.52,8.4,10.16,38.26,32.51,2.38,5.06,4.51,8.33,6.74,3.97,3.57,1.39,1.14,7.09,10.71,4.96,10.41,6.1,14.28,9.37,3.345425,1.78,2109,73.53,26.47,4.36,2.5,15.55,14.97,9.02,10.75,18.04,27.06,2.11,27.31,10.11,98.22,.5642886,60.3,66715,406400,1185,35.400002
"25017337300",4897,2212,24.87,2.28,10.9,15.6,49.04,35.36,3.44,3.71,3.57,1.9,5.29,5.29,3.35,7.19,2.89,7.01,8.45,19.44,6.51,5.92,6.46,9.58,5.92699,3.39,2502,54.34,45.66,11.59,0,4.61,4.31,8.53,13.84,31.19,36.81,.7,36.02,4.49,85.64,14.16547,52.58,72241,376500,1400,34.400002
"25017338100",2941,1001,37.37,1.56,16.92,25.04,73.47,64.2,5.19,.6,1.1,0,3.6,1.8,1.9,2.4,0,5.89,6.69,8.49,11.79,5.89,15.68,28.97,3.366202,2.6,1044,85.61,14.39,4.12,0,0,0,9.6,11.2,42.4,8,28.8,22.29,6.42,91.13,7.786467,18.05,126375,611600,1422,14.1
"25017338200",3807,1579,25.77,2.91,11.58,16.57,60.99,56.27,4.05,3.1,2.03,2.03,4.18,5.89,2.53,3.29,2.47,7.09,12.03,12.79,9.44,9.25,12.22,7.6,5.609553,1.77,1589,69.03,30.97,.63,7.17,6.74,6.74,15,20,7.61,26.96,9.78,24.4,4.77,87.25,9.330742,62.17,76708,433000,1179,35.400002
"25017338300",3149,1140,35.12,4.35,15.08,24.8,68.1,75,2.19,2.81,3.77,.7,0,3.77,3.77,3.86,0,5.79,4.91,11.05,9.39,5,10.35,32.63,2.381708,1.32,1282,70.88,29.12,11.08,0,16.05,0,5.56,0,17.28,28.4,32.72,19.31,8.42,95.14,6.073132,62.96,120938,828000,1696,35.5
"25017338400",5860,1945,36.84,2.4,14.26,22.2,69.47,78.3,.82,0,1.39,.62,2.67,1.29,2.06,.62,1.7,4.06,1.85,7.4,10.18,6.68,15.06,43.6,4.744027,1.65,2049,96.3,3.7,5.08,0,0,0,56.25,0,0,0,43.75,21.09,5.13,94.37,3.841557,51.39,167644,818000,964,32.799999
"25017338500",5680,1904,37.8,2.52,15.59,24.41,73.43,73.3,4.62,1.58,2.26,.79,1.26,.63,1.37,2.57,1,5.3,5.3,8.19,8.46,5.83,14.65,36.19,3.080986,0,2020,88.29,11.71,5.74,10.9,0,18.01,0,10.9,31.28,23.7,5.21,21.36,5.71,92.3,5.657384,34.53,161429,770000,1331,27.200001
"25017339100",6046,2895,20.23,4.45,11.71,14.5,56.03,42.55,5.42,7.74,5.53,7.94,4.42,2.04,3.21,1.45,2.42,6.36,13.09,7.91,8.67,9.05,8.95,5.8,7.84849,0,3037,65.77,34.23,4.68,19.8,22.65,12.76,10.71,7.86,11.02,15.2,0,25.21,11.13,88.24,8.522727,47.63,63897,438000,727,29.700001
"25017339200",5630,2166,24.92,3.38,5.59,16.65,57.73,49.86,.65,4.34,0,5.22,5.86,1.15,.69,3.05,2.45,6.42,9.7,16.94,12.79,5.45,16.11,9.19,3.97315,3.97,2271,79.41,20.59,4.62,0,3.48,4.18,0,0,23.2,69.14,0,34.65,7.03,92.27,3.312102,44.17,90385,457000,1638,27.200001
"25017339300",2651,1197,25.31,2,3.38,17.82,48.84,51.46,4.09,3.17,3.43,1.75,2.26,5.1,3.93,7.1,4.76,4.34,5.01,21.55,16.46,9.44,3.17,4.43,4.566038,1.92,1315,62.24,37.76,8.97,16.86,10.45,0,7.13,11.4,15.2,25.65,13.3,44.97,4.43,90.35,3.034901,28.31,78710,391300,1318,25.9
"25017339400",3185,1411,15.73,1.58,5.35,13.38,49.38,42.26,12.12,6.02,7.51,5.39,5.6,2.91,6.02,4.18,3.76,8.72,5.6,14.46,3.9,5.03,7.23,1.56,20.49528,1.7,1574,32.74,67.26,10.36,18,3.73,9.22,14.82,9.88,12.4,21.08,10.87,24.03,10.39,67.03,19.77843,55.53,45292,374200,1107,35.700001
"25017339500",5927,1590,17.95,1.21,5.66,7.7,51.08,47.86,2.7,5.09,1.19,1.64,4.78,6.23,4.15,4.97,1.57,5.72,8.18,18.62,14.34,9.62,7.48,3.71,8.411446,0,1714,59.43,40.57,7.23,0,2.99,.94,19.37,20.79,22.36,30.71,2.83,23.17,5.08,68.46,8.584114,46.67,83148,377700,1316,28.6
"25017339600",5436,2098,22.94,1.43,5.36,12.07,43.98,43.48,1.95,2.05,1.33,.67,8.25,1.33,4.77,2.67,4.62,8.01,5.53,26.93,17.97,5.82,5.48,2.62,6.916851,.76,2317,42.37,57.63,9.45,0,0,3.1,3.44,14.5,34.03,35.12,9.81,40.94,8.21,73.8,13.68653,32.84,77324,402100,1463,24.4
"25017339700",3869,1586,19.54,2.15,4.61,11.95,51.42,40.21,2.21,7.44,.95,1.77,2.08,3.59,6.31,7.31,2.96,8.95,13.62,14.82,12.55,6.62,6.31,2.52,13.31093,3.47,1693,47.86,52.14,6.32,13.97,2.22,7.05,10.01,10.63,22.74,28.92,4.45,31.62,13.04,91.88,8.503489,25.51,64940,384300,1317,22
"25017339801",4550,2203,15.52,2.16,10.84,26.01,51.79,53.48,9.9,2.45,.54,.82,3.5,3.77,3.77,5.22,2.54,5.08,6.13,15.66,12.17,7.9,10.03,10.53,10.6561,0,2227,41.94,58.06,1.08,0,4.73,1.28,2,2.25,19.49,29.67,40.58,27.38,10.93,85.09,13.8113,32.13,81997,366000,1841,25.5
"25017339802",4155,1835,23.92,1.45,8.32,19,42.15,37.18,11.17,8.07,4.96,4.2,4.36,5.89,1.63,3.43,2.72,8.45,10.63,9.48,10.46,4.85,6.1,3.6,14.78618,4.2,1909,50.25,49.75,3.88,14.46,16.32,7.78,2.19,10.51,18.51,24.53,5.7,23.86,15.73,85.92,11.26181,53.67,53527,372200,1220,31.4
"25017339900",5315,2116,23.52,1.89,7.73,15.62,46.32,44.82,3.36,2.13,3.36,2.65,4.4,9.26,3.45,2.17,6.66,12.15,10.49,13.42,6.99,7.14,10.35,2.03,8.391345,.71,2198,48.72,51.28,3.73,.83,1.11,2.21,12.9,19.35,29.95,17.6,16.04,28.13,19.3,81.15,22.93751,49.12,60643,345000,1363,29.299999
"25017340000",2742,1138,28.48,4.32,8.95,12.79,44.68,29.15,6.06,4.04,4.22,5.45,1.49,4.66,3.34,2.9,10.9,13.18,7.73,9.75,11.51,5.36,4.83,4.57,8.679662,2.2,1146,56.15,43.85,.7,11.51,5.44,0,2.72,26.99,26.57,26.78,0,48.36,6.26,82.34,15.17141,44.49,53848,362900,1281,27.9
"25017340100",6749,2516,25.5,1.44,11.25,15.72,46.8,34.62,6,.64,1.23,1.47,2.58,2.07,.64,4.93,.72,7,7.59,21.42,14.71,10.49,16.38,2.15,5.203104,1.83,2543,90.34,9.66,1.06,0,0,0,7.94,7.01,40.65,44.39,0,31.28,6.16,90.89,4.111668,52.67,92337,353900,1466,32.200001
"25017341101",3321,1194,26.59,1.94,10.28,10.43,35.75,41.68,7.04,6.2,0,7.54,.5,5.11,1.42,2.01,4.02,2.51,6.95,22.86,12.31,5.61,11.98,3.94,11.44234,1.76,1387,69.93,30.07,13.91,0,13.48,15.05,6.9,15.05,19.75,9.72,20.06,35.33,4.07,87.69,15.89264,50.42,81339,370900,1242,33.599998
"25017341102",4517,2101,17.87,1.71,11.32,12.95,51.05,46.51,10.66,6.9,1.76,4.14,4.57,5,5.9,4.33,7.76,6.81,11.33,12.95,8,0,5.19,4.71,16.5482,1.14,2274,28.46,71.54,7.61,5.16,7.15,11.83,16.44,19.53,21.18,7.7,11,40.47,0,80.41,10.7933,40.52,49434,366200,1121,27.799999
"25017341200",6809,2471,27.48,3.21,5.61,11.68,33.6,26.12,7.04,7.24,8.22,8.13,5.38,2.99,2.39,4.29,1.46,8.5,12.63,14.97,8.05,4.73,3.48,.49,23.48363,5.02,2693,38.81,61.19,8.24,0,9.37,17.12,7.88,20.96,22.91,21.77,0,30.34,13.14,80.98,21.07274,52.65,53797,318500,1186,32.5
"25017341300",5560,2409,19.14,0,7.49,24.61,48.91,42.18,14.65,6.1,5.23,3.74,4.36,5.89,4.82,8.55,2.37,6.14,9.3,10.79,6.39,3.53,6.97,1.16,19.96403,3.24,2562,19.05,80.95,5.97,11.13,5.28,5.08,6.67,21.49,16.1,23.64,10.62,24.84,10.02,73.33,16.44761,37.23,43452,357400,1256,27.9
"25017341400",6686,2348,24.48,.38,5.07,10.91,22.7,22.08,2.09,4.51,6.98,6.3,4.09,5.15,3.19,2.39,2.56,12.78,13.54,14.99,7.58,8.39,4.77,.68,8.301483,.55,2387,51.62,48.38,1.63,0,7.84,2.25,22.45,25.7,22.36,15.6,3.79,48.84,7.67,82.55,11.65476,45.51,59954,353400,1170,28.4
"25017341500",5183,1665,34.32,1.76,9.45,8.5,27.62,26.89,5.95,3,1.32,5.95,4.74,7.21,3,6.85,2.1,9.19,15.38,16.34,6.19,4.86,4.86,3.06,9.280339,4.74,1778,47.57,52.43,6.36,.82,4.92,0,16.63,37.59,21.31,17.45,1.29,52.65,3.91,73.95,14.84843,51.66,61250,314100,1184,35.400002
"25017341600",6817,2575,30.61,5.83,4.27,19.84,39.42,33.73,7.03,6.83,6.25,3.92,5.24,1.4,4.58,8.82,2.25,14.1,7.81,5.63,12.5,8.93,2.02,2.68,13.50753,2.02,2631,50.99,49.01,2.13,6.86,4.35,4.1,9.11,30.69,25.92,16.3,2.68,27.11,4.04,84.72,6.985674,58.72,51069,304800,1208,34.700001
"25017341700",5195,2052,29.22,.88,7.84,19.11,35.34,35.5,8.58,3.07,6.82,2.39,4.24,7.5,3.27,2.63,1.36,3.36,9.41,15.01,12.57,13.55,2.29,3.95,8.354187,2.97,2119,63.65,36.35,3.16,24.13,10.18,18.69,6.28,11.02,5.3,15.06,9.34,41.88,1.76,90.2,10.84152,48.92,69423,341600,785,31.4
"25017341800",6286,2398,31.47,2.33,5.09,13.95,21.65,19.47,12.18,4.05,8.63,7.26,4.55,6.84,4.92,5.25,3.96,4.34,4.38,12.22,8.47,8.38,3.84,.75,23.45069,4.34,2510,35.99,64.01,4.46,15.46,10.22,21.1,8.16,16.79,14.47,12.61,1.19,32.91,9.27,87.31,7.74502,46.9,42800,303500,884,29
"25017341901",1365,441,34.95,4.15,8.98,10.88,26.6,18.91,12.93,2.49,5.67,6.58,4.76,.91,6.35,7.26,0,14.97,7.71,8.62,4.31,4.99,6.12,6.35,13.99267,1.13,517,74.83,25.17,14.7,0,0,10.11,28.09,25.84,28.09,7.87,0,40.3,6.06,88.51,19.2674,66.66,51406,339000,1114,36.700001
"25017341902",7649,3182,29.45,1.97,8.41,15.03,43.3,28.57,5.19,3.58,4.27,5.47,6.69,2.55,7.57,3.71,3.65,6.19,11.97,14.8,10.53,4.34,6.82,2.67,10.11398,.53,3435,38.15,61.85,7.37,2.5,3.54,5.21,1.3,9.02,27.2,41.74,9.48,40.77,4.7,78.77,18.90332,54.62,60634,322600,1515,33.299999
"25017342101",4712,1588,35.29,0,6.75,14.5,25.74,15.58,6.42,5.42,8.75,5.92,5.6,3.15,6.49,.57,4.28,1.83,15.55,11.27,7.18,8,7.05,2.52,12.75153,7.18,1660,56.42,43.58,4.34,4.83,3.43,9.03,4.83,24.61,11.37,35.83,6.07,35.49,16.63,85.16,4.374453,51.01,61736,358100,1322,31.9
